acmi_id,acmi_name,wikidata_id,wikidata_name,match
6595,DIK JARMAN,Q441356,DICK SARGENT,54
6595,DIK JARMAN,Q45647,EDDIE MARSAN,52
6595,DIK JARMAN,Q20679452,RIC ROMAN,52
6595,DIK JARMAN,Q2476952,DAVID HAYMAN,50
6595,DIK JARMAN,Q1209649,DICK FORAN,50
6595,DIK JARMAN,Q3707820,DINA ROMANO,49
6595,DIK JARMAN,Q441272,ROMAIN DURIS,49
6595,DIK JARMAN,Q79886199,JAROSLAV HLADIK,49
6595,DIK JARMAN,Q1806040,LARRY D. MANN,48
6595,DIK JARMAN,Q25853675,DAVID FREEMAN,48
6595,DIK JARMAN,Q62346,KATJA RIEMANN,48
6595,DIK JARMAN,Q708444,DAVID DORFMAN,47
6595,DIK JARMAN,Q15446705,JAYANT DESAI,47
6595,DIK JARMAN,Q508873,FRED JACKMAN,47
6595,DIK JARMAN,Q6324222,K. VIJAYAN,47
6595,DIK JARMAN,Q3026598,DICK LA RENO,47
6595,DIK JARMAN,Q3430954,DICK LANE,47
6595,DIK JARMAN,Q1985488,NICK OFFERMAN,47
6595,DIK JARMAN,Q3343783,NORMAN HUDIS,46
6595,DIK JARMAN,Q1228022,DIRK POHLMANN,46
6595,DIK JARMAN,Q6368373,KARAN,46
6595,DIK JARMAN,Q1239181,DON HARTMAN,46
6595,DIK JARMAN,Q19776620,DIRK GRAU,45
6595,DIK JARMAN,Q1376396,SHARMAN JOSHI,45
6595,DIK JARMAN,Q2893018,PAYMAN MAADI,45
6595,DIK JARMAN,Q1689216,JIM SHARMAN,45
6595,DIK JARMAN,Q16019434,KARNAN,44
6595,DIK JARMAN,Q20164697,KARUAN,44
6595,DIK JARMAN,Q12989013,VIKRAMAN,44
6595,DIK JARMAN,Q6148731,JAN CURIK,44
6595,DIK JARMAN,Q1209703,DICK HYMAN,44
6595,DIK JARMAN,Q5240036,DAVID STARKMAN,44
6595,DIK JARMAN,Q5748172,DAVID FARDMAR,44
6595,DIK JARMAN,Q4355418,NORMAN BRISKI,43
6595,DIK JARMAN,Q4840913,BADI UZZAMAN,43
6595,DIK JARMAN,Q95246652,LUDVIK TOMAN,43
6595,DIK JARMAN,Q94293052,ADRIAN JASTRABAN,43
6595,DIK JARMAN,Q5269143,DHARAN,43
6595,DIK JARMAN,Q6068602,DENIZ OZERMAN,43
6595,DIK JARMAN,Q1348620,MARTIN DEJDAR,43
6595,DIK JARMAN,Q286600,DACIA MARAINI,42
6595,DIK JARMAN,Q6758676,MARDIK MARTIN,42
6595,DIK JARMAN,Q4683044,ADITI SHARMA,42
6595,DIK JARMAN,Q1885160,MAIDIE NORMAN,42
6595,DIK JARMAN,Q5006835,C. S. JAYARAMAN,42
6595,DIK JARMAN,Q2332817,DICK HALLIGAN,42
6595,DIK JARMAN,Q1294806,EDWIN MARIAN,42
6595,DIK JARMAN,Q97481,JAN HENDRIKS,41
6595,DIK JARMAN,Q28465997,DANIEL KARGIEMAN,41
6595,DIK JARMAN,Q163830,IP MAN,41
6595,DIK JARMAN,Q463585,INDIRA VARMA,41
6595,DIK JARMAN,Q16115622,FRANJO DIJAK,41
6595,DIK JARMAN,Q12303640,BJARNE ADRIAN,41
6595,DIK JARMAN,Q4272691,DICKY ZULKARNAEN,41
6595,DIK JARMAN,Q543894,JADRANKA DOKIC,41
6595,DIK JARMAN,Q174572,JURAJ DURDIAK,41
6595,DIK JARMAN,Q5219220,DANIELA FEJERMAN,41
6595,DIK JARMAN,Q102317600,ROMAN MRAZIK,41
6595,DIK JARMAN,Q282787,DEREK JARMAN,41
6595,DIK JARMAN,Q1209738,DICK MAAS,41
6595,DIK JARMAN,Q95079571,JAN FIFKA,41
6595,DIK JARMAN,Q3241556,DAVID KAUFMAN,40
6595,DIK JARMAN,Q7296681,RAVI VARMAN,40
6595,DIK JARMAN,Q2086388,DIEGO LERMAN,40
6595,DIK JARMAN,Q736243,"CLAUDE JARMAN, JR.",40
6595,DIK JARMAN,Q2164643,ROMAN KNIZKA,40
6595,DIK JARMAN,Q104640833,JAN DRNEK,40
6595,DIK JARMAN,Q47513719,R. DIWAKARAN,40
6595,DIK JARMAN,Q22964641,JOAN DIAZ,40
6595,DIK JARMAN,Q922734,DICK MARTIN,40
6595,DIK JARMAN,Q1344640,ROMAN HAMRLIK,40
