acmi_id,acmi_name,wikidata_id,wikidata_name,match
76727,LESLIE BLAIR,Q3231055,LES BLAIR,67
76727,LESLIE BLAIR,Q34529,BELA LUGOSI,54
76727,LESLIE BLAIR,Q1820469,LES BAXTER,53
76727,LESLIE BLAIR,Q348093,LUCIEN BALLARD,53
76727,LESLIE BLAIR,Q441334,CYRIELLE CLAIR,53
76727,LESLIE BLAIR,Q14702028,LESLIE DENISON,50
76727,LESLIE BLAIR,Q264748,SELMA BLAIR,50
76727,LESLIE BLAIR,Q6529244,LES BLANK,50
76727,LESLIE BLAIR,Q6530822,LESLIE FULLER,50
76727,LESLIE BLAIR,Q3173808,LESLIE DWYER,50
76727,LESLIE BLAIR,Q55388,RENE CLAIR,49
76727,LESLIE BLAIR,Q2830139,ALAIN OLLIVIER,49
76727,LESLIE BLAIR,Q323452,BERNARD LEE,49
76727,LESLIE BLAIR,Q684370,LESLIE JORDAN,48
76727,LESLIE BLAIR,Q5983838,LARS MELIN,48
76727,LESLIE BLAIR,Q1820771,LESLIE BANKS,48
76727,LESLIE BLAIR,Q1820755,LESLIE ARLISS,48
76727,LESLIE BLAIR,Q5614592,LEE KOHLMAR,47
76727,LESLIE BLAIR,Q289075,BELINDA LEE,47
76727,LESLIE BLAIR,Q230023,LESLIE CARON,47
76727,LESLIE BLAIR,Q3058886,ESTELLA BLAIN,47
76727,LESLIE BLAIR,Q7983955,WESLEY LAU,46
76727,LESLIE BLAIR,Q6769998,MARK TILDESLEY,46
76727,LESLIE BLAIR,Q13435475,BART KLEVER,46
76727,LESLIE BLAIR,Q746193,ISABELLE BLAIS,46
76727,LESLIE BLAIR,Q516252,LESLIE DIXON,46
76727,LESLIE BLAIR,Q239453,LESLIE BIBB,46
76727,LESLIE BLAIR,Q666197,JOHN LESLIE,46
76727,LESLIE BLAIR,Q211213,MELANIE BLATT,46
76727,LESLIE BLAIR,Q211065,BARBARA LENNIE,46
76727,LESLIE BLAIR,Q3155355,ISLA BLAIR,46
76727,LESLIE BLAIR,Q260318,JOAN LESLIE,46
76727,LESLIE BLAIR,Q3050858,ELGIN LESSLEY,45
76727,LESLIE BLAIR,Q166114,LESLIE BROOKS,45
76727,LESLIE BLAIR,Q156178,LESLIE HOWARD,45
76727,LESLIE BLAIR,Q287596,LIZA LAPIRA,45
76727,LESLIE BLAIR,Q511993,SYLVIE LANDRA,45
76727,LESLIE BLAIR,Q594694,LESLEY BARBER,45
76727,LESLIE BLAIR,Q3270718,LEON BELIERES,45
76727,LESLIE BLAIR,Q2128396,RAINER SELLIEN,45
76727,LESLIE BLAIR,Q3503482,SULIANE BRAHIM,45
76727,LESLIE BLAIR,Q2975101,CLAIRE OLIVIER,45
76727,LESLIE BLAIR,Q273066,CELINE BONNIER,45
76727,LESLIE BLAIR,Q7983849,WESLEY BARRY,45
76727,LESLIE BLAIR,Q6530642,LESLIE BELZBERG,44
76727,LESLIE BLAIR,Q3101423,GEORGE BLAIR,44
76727,LESLIE BLAIR,Q180252,LEWIS BLACK,44
76727,LESLIE BLAIR,Q536623,LUCIE LAURIER,43
76727,LESLIE BLAIR,Q505940,ANDREW LESNIE,43
76727,LESLIE BLAIR,Q281352,CLAIRE KEIM,43
76727,LESLIE BLAIR,Q1305608,LESLIE BRICUSSE,43
76727,LESLIE BLAIR,Q3554225,VALERIE ALLAIN,43
76727,LESLIE BLAIR,Q6530477,LESLEY DYER,43
76727,LESLIE BLAIR,Q2333174,LESLIE BOHEM,43
76727,LESLIE BLAIR,Q327122,DONALD LESLIE,43
76727,LESLIE BLAIR,Q12368460,LEIDA LAIUS,43
76727,LESLIE BLAIR,Q239150,LESLIE HOPE,43
76727,LESLIE BLAIR,Q22249109,CLAIRE PRELIA,42
76727,LESLIE BLAIR,Q3236670,LESLEY BAKER,42
76727,LESLIE BLAIR,Q4924185,BLAIR TREU,42
76727,LESLIE BLAIR,Q11882051,MELVILLE BAKER,42
76727,LESLIE BLAIR,Q2975083,CLAIRE LUCE,42
76727,LESLIE BLAIR,Q2901028,SALEH BAKRI,42
76727,LESLIE BLAIR,Q76662,ELISE AULINGER,42
76727,LESLIE BLAIR,Q831270,BETHEL LESLIE,42
76727,LESLIE BLAIR,Q3832356,LILIA LANDI,42
76727,LESLIE BLAIR,Q1684854,LUISE BAHR,42
76727,LESLIE BLAIR,Q5418987,EWEN LESLIE,42
76727,LESLIE BLAIR,Q5955654,SEAN BAILEY,42
76727,LESLIE BLAIR,Q2405893,NICKY BLAIR,42
76727,LESLIE BLAIR,Q6701797,LUKE BAINES,42
76727,LESLIE BLAIR,Q17465723,DAVID BLAIR,41
76727,LESLIE BLAIR,Q124434,HELMAR LERSKI,41
76727,LESLIE BLAIR,Q452624,LAURIE BIRD,41
