acmi_id,acmi_name,wikidata_id,wikidata_name,match
7922,PETER JORDAN,Q78505,PETER LORRE,48
7922,PETER JORDAN,Q251144,BRIAN TYLER,48
7922,PETER JORDAN,Q345517,PETER LAWFORD,48
7922,PETER JORDAN,Q158250,PETER BOGDANOVICH,48
7922,PETER JORDAN,Q12023257,JAN W. SPEERGER,47
7922,PETER JORDAN,Q2074570,PETER DONAT,47
7922,PETER JORDAN,Q294454,PETER FINCH,47
7922,PETER JORDAN,Q77800,PETER CARSTEN,47
7922,PETER JORDAN,Q553384,JEAN WIENER,47
7922,PETER JORDAN,Q484881,PETER FALK,47
7922,PETER JORDAN,Q64577,PETER BERLING,47
7922,PETER JORDAN,Q230681,JEAN SEBERG,46
7922,PETER JORDAN,Q5531140,GENE CORMAN,46
7922,PETER JORDAN,Q216374,JAAP SPEYER,46
7922,PETER JORDAN,Q705572,DANIEL PETRIE,46
7922,PETER JORDAN,Q4919931,BJORN SPIRO,46
7922,PETER JORDAN,Q314926,JOHN WATERS,46
7922,PETER JORDAN,Q310937,PETER DINKLAGE,45
7922,PETER JORDAN,Q243005,JEAN PETERS,45
7922,PETER JORDAN,Q3058964,ESTHER DALE,45
7922,PETER JORDAN,Q2563751,JON PETERS,45
7922,PETER JORDAN,Q3376612,PETER GODFREY,45
7922,PETER JORDAN,Q164534,PETER GREENE,45
7922,PETER JORDAN,Q1449390,FRANZ WEBER,45
7922,PETER JORDAN,Q525970,PETER COOK,45
7922,PETER JORDAN,Q436022,JEAN PARKER,45
7922,PETER JORDAN,Q3236787,LESTER DORR,45
7922,PETER JORDAN,Q3807704,JEAN PORTER,45
7922,PETER JORDAN,Q3376679,PETER J. ORTIZ,45
7922,PETER JORDAN,Q1344855,JOHANNES MEYER,45
7922,PETER JORDAN,Q713672,BRAD DEXTER,45
7922,PETER JORDAN,Q215611,WALTER JURMANN,45
7922,PETER JORDAN,Q156532,PETER GRAVES,45
7922,PETER JORDAN,Q16581804,JOAQUIN PETROSINO,45
7922,PETER JORDAN,Q977704,PETER HONESS,45
7922,PETER JORDAN,Q210148,PETER FONDA,45
7922,PETER JORDAN,Q908689,BRENDAN FLETCHER,45
7922,PETER JORDAN,Q723964,PETER BARNES,45
7922,PETER JORDAN,Q7175594,PETER MADDEN,45
7922,PETER JORDAN,Q63189,DANA WYNTER,44
7922,PETER JORDAN,Q5489716,FRANK SPENCER,44
7922,PETER JORDAN,Q76660,PETER KREUDER,44
7922,PETER JORDAN,Q7175406,PETER LEEDS,44
7922,PETER JORDAN,Q7172561,PETER ARNE,44
7922,PETER JORDAN,Q5293332,DON PORTER,44
7922,PETER JORDAN,Q447601,ELEANOR BOARDMAN,44
7922,PETER JORDAN,Q4465,PETER JACKSON,44
7922,PETER JORDAN,Q1397458,TERENCE MORGAN,44
