acmi_id,acmi_name,wikidata_id,wikidata_name,match
26297,MICHAEL KUSTOW,Q51491,MICHAEL CURTIZ,80
26297,MICHAEL KUSTOW,Q1562857,MICHAEL COLE,69
26297,MICHAEL KUSTOW,Q3308265,MICHAEL JABLOW,67
26297,MICHAEL KUSTOW,Q522493,MICHAEL IRBY,67
26297,MICHAEL KUSTOW,Q1362106,MICHAEL BALCON,65
26297,MICHAEL KUSTOW,Q6832667,MICHAEL MCELHATTON,65
26297,MICHAEL KUSTOW,Q220584,MICHAEL MADSEN,65
26297,MICHAEL KUSTOW,Q1328702,MICHAEL BROWN,65
26297,MICHAEL KUSTOW,Q441242,MICHAEL GOTHARD,64
26297,MICHAEL KUSTOW,Q604762,MICHAEL BOWEN,63
26297,MICHAEL KUSTOW,Q6828921,MICHAEL BUNIN,62
26297,MICHAEL KUSTOW,Q1538925,MICHAEL ANDREWS,62
26297,MICHAEL KUSTOW,Q13499550,MICHAEL COSTIGAN,62
26297,MICHAEL KUSTOW,Q119798,MICHAEL DOUGLAS,62
26297,MICHAEL KUSTOW,Q967182,MICHAEL LEMBECK,62
26297,MICHAEL KUSTOW,Q156300,MICHAEL KAMEN,61
26297,MICHAEL KUSTOW,Q9012349,JOEL B. MICHAELS,61
26297,MICHAEL KUSTOW,Q961876,MICHAEL BRANDON,61
26297,MICHAEL KUSTOW,Q1523275,MICHAEL DUGGAN,61
26297,MICHAEL KUSTOW,Q386249,MICHAEL GASTON,61
26297,MICHAEL KUSTOW,Q2555623,MICHAEL FOX,61
26297,MICHAEL KUSTOW,Q96599,MICHAEL BOHNEN,61
26297,MICHAEL KUSTOW,Q1927475,MICHAEL FRIIS,60
26297,MICHAEL KUSTOW,Q6831948,MICHAEL KONYVES,59
26297,MICHAEL KUSTOW,Q441452,KRISTY MCNICHOL,59
26297,MICHAEL KUSTOW,Q1930523,MICHAEL COHEN,59
26297,MICHAEL KUSTOW,Q508182,MICHAEL GORDON,59
26297,MICHAEL KUSTOW,Q692550,MICHAEL KAHN,59
26297,MICHAEL KUSTOW,Q940699,MICHAEL BOATMAN,58
26297,MICHAEL KUSTOW,Q575761,MICHAEL O'KEEFE,58
26297,MICHAEL KUSTOW,Q350717,MICHAEL APTED,58
26297,MICHAEL KUSTOW,Q3308040,MICHAEL BLANKFORT,58
26297,MICHAEL KUSTOW,Q1311883,MICHAEL HJORTH,58
26297,MICHAEL KUSTOW,Q6828248,MICHAEL ARATA,58
26297,MICHAEL KUSTOW,Q311654,MICHAEL LEWIS,58
26297,MICHAEL KUSTOW,Q956867,MICHAEL HORDERN,58
26297,MICHAEL KUSTOW,Q1620077,MICHAEL LUCIANO,57
26297,MICHAEL KUSTOW,Q20630818,MICHAEL CHERNUS,57
26297,MICHAEL KUSTOW,Q952431,MICHAEL KITCHEN,57
26297,MICHAEL KUSTOW,Q1928016,MICHAEL JANISCH,57
26297,MICHAEL KUSTOW,Q358089,MICHEL AUMONT,57
26297,MICHAEL KUSTOW,Q6828266,MICHAEL ARMSTRONG,57
26297,MICHAEL KUSTOW,Q1276579,MICHAEL ANSARA,57
26297,MICHAEL KUSTOW,Q1527999,MICHAEL MEDWIN,57
26297,MICHAEL KUSTOW,Q16239190,MICHAEL HALSEY,56
26297,MICHAEL KUSTOW,Q1772656,MICHAEL GAHR,56
26297,MICHAEL KUSTOW,Q521221,LORNE MICHAELS,56
26297,MICHAEL KUSTOW,Q316955,MICHAEL DORN,56
26297,MICHAEL KUSTOW,Q19828512,MICHAEL HEIKS,56
26297,MICHAEL KUSTOW,Q46553236,LAURENT MICHELI,56
