acmi_id,acmi_name,wikidata_id,wikidata_name,match
22397,JANNIK HASTRUP,Q3306432,CHIARA ZANNI,51
22397,JANNIK HASTRUP,Q1974920,NIELS ARESTRUP,50
22397,JANNIK HASTRUP,Q12022549,JAN HARTL,47
22397,JANNIK HASTRUP,Q87231,HORST JANSON,47
22397,JANNIK HASTRUP,Q3478672,UNNI STRAUME,45
22397,JANNIK HASTRUP,Q7976031,WAYNE BASTRUP,44
22397,JANNIK HASTRUP,Q5675970,HARUO TANAKA,44
22397,JANNIK HASTRUP,Q3190033,JUNIE ASTOR,43
22397,JANNIK HASTRUP,Q15973350,JENNY ASTRUC,43
22397,JANNIK HASTRUP,Q1681803,JAN HAFT,43
22397,JANNIK HASTRUP,Q3162070,JANNIK HASTRUP,42
22397,JANNIK HASTRUP,Q3162026,JANIS CARTER,42
22397,JANNIK HASTRUP,Q276097,JEAN HEATHER,41
22397,JANNIK HASTRUP,Q2476174,CARL ALSTRUP,40
22397,JANNIK HASTRUP,Q3217601,LANNICK GAUTRY,40
22397,JANNIK HASTRUP,Q3571739,YANNICK CHOIRAT,40
22397,JANNIK HASTRUP,Q95314,HANNES JAENICKE,40
22397,JANNIK HASTRUP,Q4952902,VIBEKE HASTRUP,39
22397,JANNIK HASTRUP,Q750556,ASTRID FRANK,39
22397,JANNIK HASTRUP,Q13104505,PATRICK HASTERT,39
22397,JANNIK HASTRUP,Q5224380,HARA PATNAIK,39
22397,JANNIK HASTRUP,Q2489084,ASRUL SANI,38
22397,JANNIK HASTRUP,Q37491261,LEA BAASTRUP RONNE,37
22397,JANNIK HASTRUP,Q23894806,ELLEN ASTRUP,36
22397,JANNIK HASTRUP,Q1677057,JACK HOFSTRA,35
22397,JANNIK HASTRUP,Q4569493,JOHAN HALLSTROM,34
22397,JANNIK HASTRUP,Q37494149,ULRIK HOLMSTRUP,34
22397,JANNIK HASTRUP,Q104512181,HENRIK DANSTRUP,34
22397,JANNIK HASTRUP,Q30058965,SIGNE ASTRUP,33
22397,JANNIK HASTRUP,Q9160642,ARTUR JANUSIAK,33
22397,JANNIK HASTRUP,Q48966,JEAN CHAREST,33
22397,JANNIK HASTRUP,Q106601190,JENNIFER HARPER,32
22397,JANNIK HASTRUP,Q41730453,HANNE VIBEKE EISTRUP,32
22397,JANNIK HASTRUP,Q4802137,ARUN SARNAIK,32
22397,JANNIK HASTRUP,Q264313,JANIS HANSEN,32
22397,JANNIK HASTRUP,Q6152348,JANE HAMSHER,31
22397,JANNIK HASTRUP,Q40523426,NINA CHRISTRUP,31
22397,JANNIK HASTRUP,Q1391648,JANI CHRISTOU,31
22397,JANNIK HASTRUP,Q22815245,JENNIFER HASTY,29
22397,JANNIK HASTRUP,Q16232551,JEANNIE CHAN,27
22397,JANNIK HASTRUP,Q19933681,GASPER JARNI,27
22397,JANNIK HASTRUP,Q5781110,JANNE HAAVISTO,27
22397,JANNIK HASTRUP,Q67618762,JANE HARE,27
22397,JANNIK HASTRUP,Q20528419,JAANIKA ARUM,25
22397,JANNIK HASTRUP,Q4566286,JAN HARSTAD,25
22397,JANNIK HASTRUP,Q28524412,JANE HARPER,24
22397,JANNIK HASTRUP,Q55820371,CHONLASIT UPANIGKIT,17
22397,JANNIK HASTRUP,Q6149089,JAN HRUBY,0
22397,JANNIK HASTRUP,Q3161665,JAN GRARUP,0
22397,JANNIK HASTRUP,Q75506976,LONE ALSTRUP,0
22397,JANNIK HASTRUP,Q16832161,ODA ALSTRUP,0
22397,JANNIK HASTRUP,Q98435810,SUSANNE AARESTRUP,0
