acmi_id,acmi_name,wikidata_id,wikidata_name,match
18284,EAMES,Q79075,EVA MATTES,55
18284,EAMES,Q222039,SHEAMUS,55
18284,EAMES,Q3161081,JAMES FLEET,53
18284,EAMES,Q170509,HENRY JAMES,51
18284,EAMES,Q268084,JAMES BEST,51
18284,EAMES,Q493077,JAMES AVERY,49
18284,EAMES,Q723738,JAMES CRUZE,47
18284,EAMES,Q332641,JAMES DEEN,47
18284,EAMES,Q170606,EVA MENDES,47
18284,EAMES,Q2979432,CLIVE JAMES,46
18284,EAMES,Q83359,JAMES DEAN,45
18284,EAMES,Q6130501,JAMES BURKE,44
18284,EAMES,Q3160944,JAMES BLUE,44
18284,EAMES,Q6129613,JAMES BELL,44
18284,EAMES,Q167853,JAMES CRABE,44
18284,EAMES,Q813164,BEATE MAES,44
18284,EAMES,Q352963,JAMES AGEE,43
18284,EAMES,Q6131012,JAMES CAREW,43
18284,EAMES,Q3373253,EVA REMAEUS,43
18284,EAMES,Q95466,JAMES BAUER,43
18284,EAMES,Q7881500,UMESH MEHRA,42
18284,EAMES,Q15445535,FRED TAMMES,41
18284,EAMES,Q77329346,JAMES CAPPE,41
18284,EAMES,Q6133435,JAMES ELLIS,41
18284,EAMES,Q6134248,JAMES FREER,41
18284,EAMES,Q6129930,JAMES BOGLE,40
18284,EAMES,Q3160955,JAMES BRUCE,40
18284,EAMES,Q5126158,CLARE EAMES,39
18284,EAMES,Q7289393,RAMESH DEO,38
18284,EAMES,Q380404,RAY EAMES,38
18284,EAMES,Q16013442,ED JAMES,38
18284,EAMES,Q6134940,JAMES GREER,37
18284,EAMES,Q16592934,ELZA GOMES,37
18284,EAMES,Q19663097,INEZ JAMES,37
18284,EAMES,Q721389,JAMES FOLEY,36
18284,EAMES,Q4291448,GELA MESKHI,36
18284,EAMES,Q167607,JAMES COMEY,36
18284,EAMES,Q7123878,PADMESH,35
18284,EAMES,Q6129263,JAMES BAKER,35
18284,EAMES,Q235095,PEACHES,35
18284,EAMES,Q17562199,JAMES FOLEY,35
18284,EAMES,Q120533,LEANN RIMES,35
18284,EAMES,Q6135721,JAMES HAWES,34
18284,EAMES,Q6135723,JAMES HAWES,34
18284,EAMES,Q11777574,MET BEGA,34
18284,EAMES,Q1349297,JAMES FREY,34
18284,EAMES,Q560170,JAMES HAVEN,33
18284,EAMES,Q1328743,ELGIN JAMES,33
18284,EAMES,Q5852523,EVA LESMES,33
18284,EAMES,Q969855,JAMES BURKE,33
18284,EAMES,Q223151,JAMES BAKER,32
18284,EAMES,Q18720154,EMMA MYLES,32
18284,EAMES,Q48731610,RAMESH BEHL,31
18284,EAMES,Q15502284,ETHAN JAMES,31
18284,EAMES,Q6133404,JAMES EGAN,30
18284,EAMES,Q3267201,JAMES BECK,30
18284,EAMES,Q5981474,IAN EMES,30
18284,EAMES,Q59896,E. L. JAMES,29
18284,EAMES,Q2745791,PEACHES,29
18284,EAMES,Q27063735,G. RAMESH,29
18284,EAMES,Q16225582,JAMES HEAD,29
18284,EAMES,Q6135029,JAMES GRUEN,29
18284,EAMES,Q3161015,JAMES DEANO,28
18284,EAMES,Q6127988,JAMES & ERNIE,27
18284,EAMES,Q6130194,JAMES BREE,27
18284,EAMES,Q579049,AMADEUS,26
18284,EAMES,Q55966353,RAMESH BEDI,26
18284,EAMES,Q3806537,JAMES EARP,26
18284,EAMES,Q42902268,JAMES CHEN,25
18284,EAMES,Q20723861,KEN SAMUELS,25
18284,EAMES,Q41446117,JAMES HOSEY,24
18284,EAMES,Q460657,AMADEUS,24
18284,EAMES,Q17309175,JAMES HYDE,24
18284,EAMES,Q6134013,JAMES FOGLE,23
18284,EAMES,Q6128009,JAMES,23
18284,EAMES,Q348489,JAMES BRUCE,22
18284,EAMES,Q3160995,JAMES COYNE,22
18284,EAMES,Q6131280,JAMES CHEAN,21
18284,EAMES,Q6136155,JAMES HOGUE,18
18284,EAMES,Q14949485,JAMES CADE,18
18284,EAMES,Q3126630,HAME,0
18284,EAMES,Q28714018,HENGAMEH,0
18284,EAMES,Q12022354,JAMES COLE,0
18284,EAMES,Q10338421,NEA SIMOES,0
