acmi_id,acmi_name,wikidata_id,wikidata_name,match
18205,WYNANT D VANDERPOOL,Q2221225,SANDRO DE SANTIS,48
18205,WYNANT D VANDERPOOL,Q21013759,ED VANDERWEYDEN,40
18205,WYNANT D VANDERPOOL,Q4200501,DANIEL MANANTA,40
18205,WYNANT D VANDERPOOL,Q4410337,DANIEL WEYMAN,36
18205,WYNANT D VANDERPOOL,Q17122764,SANDEEP SAWANT,33
18205,WYNANT D VANDERPOOL,Q1022537,WARREN VANDERS,26
18205,WYNANT D VANDERPOOL,Q4066063,ANTON ANDROSOV,10
18205,WYNANT D VANDERPOOL,Q16546037,DANIEL YONNET,0
18205,WYNANT D VANDERPOOL,Q22575760,LYNN ANDERSON,0
