acmi_id,acmi_name,wikidata_id,wikidata_name,match
37882,ROGER HAYNE,Q1285368,HAYDEN RORKE,58
37882,ROGER HAYNE,Q6752853,MANUEL ROMERO,58
37882,ROGER HAYNE,Q213574,RUTGER HAUER,56
37882,ROGER HAYNE,Q460277,ROGER DEAKINS,55
37882,ROGER HAYNE,Q1750774,ROGER REES,55
37882,ROGER HAYNE,Q318292,ROGER CORMAN,55
37882,ROGER HAYNE,Q983360,ROBERT LOGAN,55
37882,ROGER HAYNE,Q4768775,ANNE RYG,55
37882,ROGER HAYNE,Q1444043,FRANK ROBERT,54
37882,ROGER HAYNE,Q2704464,CHARLES ROGERS,54
37882,ROGER HAYNE,Q1291882,ROBERTO MALONE,54
37882,ROGER HAYNE,Q774270,CHARLES ROSHER,53
37882,ROGER HAYNE,Q386427,ROGER BLIN,52
37882,ROGER HAYNE,Q98931289,ROBERTO CANEDO,52
37882,ROGER HAYNE,Q467574,ROBERT FRANK,52
37882,ROGER HAYNE,Q276249,ANNE BROCHET,52
37882,ROGER HAYNE,Q1928335,ROBERT HOGAN,52
37882,ROGER HAYNE,Q2849039,ANDRES SOLER,52
37882,ROGER HAYNE,Q4768523,ANNE KRONENBERG,52
37882,ROGER HAYNE,Q3104219,GERMAINE ROGER,52
37882,ROGER HAYNE,Q88212,HARRY NESTOR,52
37882,ROGER HAYNE,Q3174439,JEAN ROUGEUL,52
37882,ROGER HAYNE,Q583717,ROBERT H. PLANCK,52
37882,ROGER HAYNE,Q3439189,ROGER LEBEL,52
37882,ROGER HAYNE,Q428223,ROBERT PLANT,51
37882,ROGER HAYNE,Q3116367,GREGORY GAYE,51
37882,ROGER HAYNE,Q2846270,ANDRE GOWER,51
37882,ROGER HAYNE,Q28030743,JANE ROSE,51
37882,ROGER HAYNE,Q2851269,ANNE ROUDIER,51
37882,ROGER HAYNE,Q437121,TERRY HAYES,51
37882,ROGER HAYNE,Q65116546,RENE ROBERGE,51
37882,ROGER HAYNE,Q230199,ANNE ARCHER,51
37882,ROGER HAYNE,Q2499406,ROGER PIGAUT,50
37882,ROGER HAYNE,Q76383,HANS SOHNKER,50
37882,ROGER HAYNE,Q1651673,HELENE SURGERE,50
37882,ROGER HAYNE,Q12970088,ROGER CUDNEY,50
37882,ROGER HAYNE,Q321212,ROBERT DHERY,50
37882,ROGER HAYNE,Q363673,ANTON RODGERS,50
37882,ROGER HAYNE,Q715904,PETER ROGERS,50
37882,ROGER HAYNE,Q5387391,ERIC ROGERS,50
37882,ROGER HAYNE,Q11976394,HAKON OVERAS,49
37882,ROGER HAYNE,Q3084891,ROGER CAREL,49
37882,ROGER HAYNE,Q7358383,ROGER IMHOF,49
37882,ROGER HAYNE,Q2424994,ROGER ALLAM,49
37882,ROGER HAYNE,Q105491,HANS REISER,49
37882,ROGER HAYNE,Q2161610,ROGER BELLON,49
37882,ROGER HAYNE,Q596249,ROBERT LYNEN,49
37882,ROGER HAYNE,Q3438721,ROGER BOHBOT,49
37882,ROGER HAYNE,Q61062370,ROBERT GAFFNEY,49
37882,ROGER HAYNE,Q87192,ANNIE ROSAR,49
37882,ROGER HAYNE,Q1869210,ROBERT HARPER,49
