acmi_id,acmi_name,wikidata_id,wikidata_name,match
29527,CASTROL,Q441856,CAROL ALT,59
29527,CASTROL,Q512343,ISABEL DE CASTRO,55
29527,CASTROL,Q3356966,OSCAR CASTRO,55
29527,CASTROL,Q20747562,CARLOS OTERO,53
29527,CASTROL,Q3940881,ROMOLO COSTA,51
29527,CASTROL,Q95865975,LUCAS ORO,51
29527,CASTROL,Q2469597,OSCAR STRIBOLT,51
29527,CASTROL,Q98173247,LUCIO CASTRO,51
29527,CASTROL,Q739573,CARLOS,50
29527,CASTROL,Q5144971,COLIN CARTER,49
29527,CASTROL,Q11256,FIDEL CASTRO,49
29527,CASTROL,Q39589,CAESARION,49
29527,CASTROL,Q1582734,HANS TEROFAL,48
29527,CASTROL,Q69442,ASTRID PROLL,47
29527,CASTROL,Q269857,PILAR CASTRO,45
29527,CASTROL,Q453949,CHARO,45
29527,CASTROL,Q16300881,JIMMY CASTRO,44
29527,CASTROL,Q16543471,CARLOS TRIGO,44
29527,CASTROL,Q2937851,CARALI,44
29527,CASTROL,Q2480182,CASTRO ALVES,44
29527,CASTROL,Q455120,RUY CASTRO,43
29527,CASTROL,Q1415239,ROLF CASTELL,43
29527,CASTROL,Q6209041,JOE CASTRO,42
29527,CASTROL,Q5684618,ROY CASTLE,42
29527,CASTROL,Q100699896,ROLF JASTER,42
29527,CASTROL,Q257544,SUE CAROL,41
29527,CASTROL,Q16237568,AL STROBEL,41
29527,CASTROL,Q70692386,DON CASTRO,41
29527,CASTROL,Q24845061,HUGO CASTRO,40
29527,CASTROL,Q1709705,ROLF KASTEL,40
29527,CASTROL,Q46809,RAUL CASTRO RUZ,40
29527,CASTROL,Q9070692,ROSA CATA,39
29527,CASTROL,Q6547733,LILIANA CASTRO,39
29527,CASTROL,Q5765069,CHARLO,39
29527,CASTROL,Q3543494,GLAIZA DE CASTRO,39
29527,CASTROL,Q7364729,RONALD CASS,38
29527,CASTROL,Q66425124,NICOLAS CASTRO,38
29527,CASTROL,Q2617654,LUCIANO CASTRO,38
29527,CASTROL,Q3842946,MAESTRO,38
29527,CASTROL,Q15142661,CAIO CASTRO,38
29527,CASTROL,Q9706620,CASTRINHO,37
29527,CASTROL,Q5074608,CHARLE,37
29527,CASTROL,Q4452120,GUALBERTO CASTRO,36
29527,CASTROL,Q29014956,CARSTEN RUDOLF,36
29527,CASTROL,Q2939833,CAROL CASTRO,36
29527,CASTROL,Q1936462,SOTARO,35
29527,CASTROL,Q2710419,CARTOLA,35
29527,CASTROL,Q42272344,SOL CASTANHO,35
29527,CASTROL,Q2162642,ROLAND ASTOR,34
29527,CASTROL,Q10995150,CAESAR,34
29527,CASTROL,Q4954444,ASTRID HOLM,34
29527,CASTROL,Q3330458,MARIA CASTRO,33
29527,CASTROL,Q18162361,ASTRO,33
29527,CASTROL,Q868,ARISTOTLE,33
29527,CASTROL,Q5040857,CARL STROM,33
29527,CASTROL,Q709594,TREVOR LUCAS,33
29527,CASTROL,Q23879966,SARA CASTRO,33
29527,CASTROL,Q3703139,DAVID CASTRO,32
29527,CASTROL,Q31074240,JADE CASTRO,31
29527,CASTROL,Q123969,CESARO,30
29527,CASTROL,Q11105196,ASTRI IVO,29
29527,CASTROL,Q17993624,JESUS CASTRO,29
29527,CASTROL,Q5185792,CRIOLO,29
29527,CASTROL,Q1332797,MASATO,29
29527,CASTROL,Q7331286,RICK CASTRO,29
29527,CASTROL,Q5232242,DAVID CASTRO,28
29527,CASTROL,Q19768280,MIGUEL CASTRO,28
29527,CASTROL,Q16298262,CHELA CASTRO,27
29527,CASTROL,Q95209306,MIROSLAV CASTEK,26
29527,CASTROL,Q267386,RAQUEL CASTRO,26
29527,CASTROL,Q7411091,SAMUEL CASTRIOTA,25
29527,CASTROL,Q50384541,CARO CULT,24
29527,CASTROL,Q47495612,DANIEL CASTRO,23
29527,CASTROL,Q5881936,HOLLY CARTER,22
29527,CASTROL,Q28496435,AL CABROL,21
29527,CASTROL,Q65119583,DANTE CASTRO,21
29527,CASTROL,Q5047113,CARTER,21
29527,CASTROL,Q23939825,ROSA CASTRO,20
29527,CASTROL,Q901764,DANIELA CASTRO,16
29527,CASTROL,Q72881675,PAUL STROLL,15
29527,CASTROL,Q553163,DIEGO CASTRO,15
