acmi_id,acmi_name,wikidata_id,wikidata_name,match
82090,JESSE TAYLORSMITH,Q3806731,JAMES SMITH,52
82090,JESSE TAYLORSMITH,Q1384661,JESSE LOUIS LASKY,50
82090,JESSE TAYLORSMITH,Q6144911,"JAMES W. SMITH, JR.",47
82090,JESSE TAYLORSMITH,Q2397879,TAYLOR GEARE,45
82090,JESSE TAYLORSMITH,Q439655,ESTELLE TAYLOR,44
82090,JESSE TAYLORSMITH,Q441745,JESSIE RALPH,44
82090,JESSE TAYLORSMITH,Q2078611,PETER TAYLOR,43
82090,JESSE TAYLORSMITH,Q265031,RENEE TAYLOR,43
82090,JESSE TAYLORSMITH,Q16237560,JESSE RATH,42
82090,JESSE TAYLORSMITH,Q7634303,SUE TAYLOR,42
82090,JESSE TAYLORSMITH,Q403215,PETER TAYLOR,42
82090,JESSE TAYLORSMITH,Q1620439,LARS JESSEN,41
82090,JESSE TAYLORSMITH,Q7306585,REECE SHEARSMITH,40
82090,JESSE TAYLORSMITH,Q1811998,LEE SMITH,40
82090,JESSE TAYLORSMITH,Q72882379,JASON TAYLOR,39
82090,JESSE TAYLORSMITH,Q720488,SEAN TAYLOR,38
82090,JESSE TAYLORSMITH,Q1346818,MARK E. SMITH,38
82090,JESSE TAYLORSMITH,Q265806,JENNIFER TAYLOR,37
82090,JESSE TAYLORSMITH,Q1710045,JOYCE TAYLOR,37
82090,JESSE TAYLORSMITH,Q22077850,JESSIE LI,37
82090,JESSE TAYLORSMITH,Q6146006,JAMES SMITH,36
82090,JESSE TAYLORSMITH,Q57579515,DEANE TAYLOR,36
82090,JESSE TAYLORSMITH,Q26997598,TAYLOR RUSSELL,36
82090,JESSE TAYLORSMITH,Q925826,SHANE TAYLOR,36
82090,JESSE TAYLORSMITH,Q3498584,STEPHEN JAMES TAYLOR,35
82090,JESSE TAYLORSMITH,Q64392166,JORDAN JAMES SMITH,34
82090,JESSE TAYLORSMITH,Q28065401,ESTELA TAYLOR,34
82090,JESSE TAYLORSMITH,Q264418,RUSSI TAYLOR,34
82090,JESSE TAYLORSMITH,Q42712794,TAYLOR JAMES,34
82090,JESSE TAYLORSMITH,Q15270275,EARL E. SMITH,33
82090,JESSE TAYLORSMITH,Q6186853,"JESSE SMITH, JR.",32
82090,JESSE TAYLORSMITH,Q107452874,JUEL TAYLOR,32
82090,JESSE TAYLORSMITH,Q3497711,STEVE TAYLOR,32
82090,JESSE TAYLORSMITH,Q109755647,JESSE MARTIN,32
82090,JESSE TAYLORSMITH,Q978964,JEN TAYLOR,31
82090,JESSE TAYLORSMITH,Q432046,TAYLOR HAYES,30
82090,JESSE TAYLORSMITH,Q6143324,JAMES SMITH,29
82090,JESSE TAYLORSMITH,Q93349,BESSIE SMITH,29
82090,JESSE TAYLORSMITH,Q3047636,JEANNINE TAYLOR,27
82090,JESSE TAYLORSMITH,Q284386,DEEMS TAYLOR,27
82090,JESSE TAYLORSMITH,Q41787893,MARK E. SMITH,26
82090,JESSE TAYLORSMITH,Q16663136,MARK COLES SMITH,26
82090,JESSE TAYLORSMITH,Q310300,JAMES TAYLOR,25
82090,JESSE TAYLORSMITH,Q49166232,TARIKH JANSSEN,21
82090,JESSE TAYLORSMITH,Q3371503,PAUL J. SMITH,15
82090,JESSE TAYLORSMITH,Q41743393,MARIT JENSEN,0
82090,JESSE TAYLORSMITH,Q29509523,MORITZ ESSER,0
