acmi_id,acmi_name,wikidata_id,wikidata_name,match
10823,STEVE EDWARDS,Q7612160,STEVE CARR,70
10823,STEVE EDWARDS,Q28868021,STEVEN POSTER,70
10823,STEVE EDWARDS,Q3048566,EDWARD NUGENT,64
10823,STEVE EDWARDS,Q23900757,STEVEN ANDERSON,63
10823,STEVE EDWARDS,Q1293126,EDWARD NORRIS,62
10823,STEVE EDWARDS,Q5343388,EDWARD HEARN,62
10823,STEVE EDWARDS,Q3048506,EDWARD ELLIS,61
10823,STEVE EDWARDS,Q1253673,EDWARD ELISCU,60
10823,STEVE EDWARDS,Q17107171,EDWARD SCHULTHEISS,57
10823,STEVE EDWARDS,Q5344146,EDWARD LINDEN,57
10823,STEVE EDWARDS,Q3565746,WALTER EDWARDS,57
10823,STEVE EDWARDS,Q2568027,STEVEN KEATS,57
10823,STEVE EDWARDS,Q3973335,STEVE FRANKS,56
10823,STEVE EDWARDS,Q7612918,STEVE J. SPEARS,56
10823,STEVE EDWARDS,Q19502152,DAVID STIVEN,56
10823,STEVE EDWARDS,Q343037,TREVOR HOWARD,55
10823,STEVE EDWARDS,Q255630,EVE ARDEN,55
10823,STEVE EDWARDS,Q18638539,EDWARD KEANE,55
10823,STEVE EDWARDS,Q1616048,EDWARD SMALL,54
10823,STEVE EDWARDS,Q7614491,STEVEN BERNSTEIN,53
10823,STEVE EDWARDS,Q3048676,EDWARD SLOMAN,53
10823,STEVE EDWARDS,Q82110,STEVEN SEAGAL,53
10823,STEVE EDWARDS,Q2006459,EDWARD LESAINT,52
10823,STEVE EDWARDS,Q153372,CHARLES STEVENS,52
10823,STEVE EDWARDS,Q16473,STEVE MARTIN,52
10823,STEVE EDWARDS,Q3609064,EDWARD PEIL,52
10823,STEVE EDWARDS,Q20109574,SARAH EDWARDS,50
10823,STEVE EDWARDS,Q328980,HENRY EDWARDS,50
10823,STEVE EDWARDS,Q100879599,STEVE GUKAS,50
10823,STEVE EDWARDS,Q741572,STEVE JAMES,50
10823,STEVE EDWARDS,Q3973330,STEVE EASTIN,50
10823,STEVE EDWARDS,Q555691,EDWARD SEDGWICK,50
10823,STEVE EDWARDS,Q434453,INGER STEVENS,50
10823,STEVE EDWARDS,Q919038,STEVE DOBROGOSZ,48
10823,STEVE EDWARDS,Q3498879,STEVE CARVER,48
10823,STEVE EDWARDS,Q2885554,NEELY EDWARDS,48
10823,STEVE EDWARDS,Q2970730,SALLY EDWARDS,48
10823,STEVE EDWARDS,Q267029,SEVERN DARDEN,48
10823,STEVE EDWARDS,Q216221,STEVE CARELL,48
10823,STEVE EDWARDS,Q5345114,EDWARD ROSEMAN,48
10823,STEVE EDWARDS,Q1667630,STEVEN GERAY,48
10823,STEVE EDWARDS,Q3048726,EDWARD WOODS,48
10823,STEVE EDWARDS,Q309980,EDWARD FOX,48
10823,STEVE EDWARDS,Q278657,A. EDWARD SUTHERLAND,47
10823,STEVE EDWARDS,Q28466092,EDUARDO VENER,47
10823,STEVE EDWARDS,Q9345795,STEVE HYTNER,47
10823,STEVE EDWARDS,Q2346846,STEVE BENDELACK,46
10823,STEVE EDWARDS,Q2347009,STEVE HARVEY,46
10823,STEVE EDWARDS,Q20978690,LARS SKREE,46
10823,STEVE EDWARDS,Q17105716,GEORGE EDWARDS,46
10823,STEVE EDWARDS,Q1618933,HILTON EDWARDS,46
10823,STEVE EDWARDS,Q592131,EDWARD STEVENSON,46
10823,STEVE EDWARDS,Q975919,STEVE HARRIS,46
10823,STEVE EDWARDS,Q3048613,EDWARD MORRISSEY,46
10823,STEVE EDWARDS,Q566047,EDGAR NEVILLE,46
10823,STEVE EDWARDS,Q1293958,EDWARD VAN SLOAN,45
10823,STEVE EDWARDS,Q1769342,STEPHEN EDWARDS,45
10823,STEVE EDWARDS,Q15807381,EDWARD LEWIS,45
10823,STEVE EDWARDS,Q163122,ROSS EDWARDS,45
10823,STEVE EDWARDS,Q707484,EDUARDO SERRA,45
10823,STEVE EDWARDS,Q39141266,STEEN HERDEL,45
10823,STEVE EDWARDS,Q7612609,STEVE GAINER,45
10823,STEVE EDWARDS,Q358193,STEVE REEVES,44
10823,STEVE EDWARDS,Q7614021,STEVE STABLER,44
10823,STEVE EDWARDS,Q2347318,STEVE STARKEY,44
10823,STEVE EDWARDS,Q6200068,JIMMY EDWARDS,44
10823,STEVE EDWARDS,Q57495265,STEVE LOVERIDGE,44
10823,STEVE EDWARDS,Q3047492,EDGAR STEHLI,44
10823,STEVE EDWARDS,Q55258,STEPHEN FREARS,44
10823,STEVE EDWARDS,Q5343420,EDWARD PEPLE,44
10823,STEVE EDWARDS,Q247138,STEVE ARGUELLES,44
10823,STEVE EDWARDS,Q3499176,STEVEN BANKS,44
10823,STEVE EDWARDS,Q26914999,EDWARD PAYSON,43
10823,STEVE EDWARDS,Q19544338,VIVIAN EDWARDS,43
10823,STEVE EDWARDS,Q1293264,EDWARD PLATT,43
10823,STEVE EDWARDS,Q109492,EDGAR SELGE,43
10823,STEVE EDWARDS,Q496207,EDWARD SHEARMUR,43
10823,STEVE EDWARDS,Q3731476,ERIC EDWARDS,43
10823,STEVE EDWARDS,Q3472115,SANDY STEVENS,43
10823,STEVE EDWARDS,Q7615122,STEVEN PALLOS,43
10823,STEVE EDWARDS,Q3498927,STEVE FISHER,43
10823,STEVE EDWARDS,Q5344355,EDWARD MARTINDEL,43
10823,STEVE EDWARDS,Q1442301,STEVE FORREST,43
10823,STEVE EDWARDS,Q3127819,HARRY EDWARDS,43
10823,STEVE EDWARDS,Q20020133,STEVEN KEMPER,43
10823,STEVE EDWARDS,Q1247974,EDWARD SCAIFE,42
10823,STEVE EDWARDS,Q5344039,EDWARD LAEMMLE,42
10823,STEVE EDWARDS,Q77187509,STEVE FEKE,42
10823,STEVE EDWARDS,Q7613084,STEVE KRAMER,42
10823,STEVE EDWARDS,Q2347045,STEVE JAMES,42
10823,STEVE EDWARDS,Q541304,STEVEN FORD,42
10823,STEVE EDWARDS,Q3498868,STEVE BRODIE,42
