acmi_id,acmi_name,wikidata_id,wikidata_name,match
10519,KATHLEEN WARREN,Q970442,ALLEN BARON,71
10519,KATHLEEN WARREN,Q2861600,ARLEEN WHELAN,65
10519,KATHLEEN WARREN,Q236696,KATHLEEN QUINLAN,61
10519,KATHLEEN WARREN,Q16211133,KATHERENA VERMETTE,60
10519,KATHLEEN WARREN,Q63304,KATHLEEN WILHOITE,58
10519,KATHLEEN WARREN,Q237214,LESLEY ANN WARREN,56
10519,KATHLEEN WARREN,Q222008,KATHLEEN TURNER,56
10519,KATHLEEN WARREN,Q5321717,E. ALYN WARREN,52
10519,KATHLEEN WARREN,Q3786221,KATHLEEN WYNNE,52
10519,KATHLEEN WARREN,Q349391,HELEN MIRREN,52
10519,KATHLEEN WARREN,Q229137,KAREN ALLEN,50
10519,KATHLEEN WARREN,Q4685725,ADRIENNE WARREN,50
10519,KATHLEEN WARREN,Q15222780,KATHERINE WATERSTON,50
10519,KATHLEEN WARREN,Q41453067,MARK WARREN,48
10519,KATHLEEN WARREN,Q3306699,MERVYN WARREN,48
10519,KATHLEEN WARREN,Q51057,LEN WEIN,48
10519,KATHLEEN WARREN,Q61741321,HELENE WARNE,48
10519,KATHLEEN WARREN,Q1711224,WARREN LOW,48
10519,KATHLEEN WARREN,Q6376855,KATHLEEN MUNROE,47
10519,KATHLEEN WARREN,Q391266,WARREN SKAAREN,47
10519,KATHLEEN WARREN,Q7970279,WARREN HULL,46
10519,KATHLEEN WARREN,Q1638388,WARREN HYMER,45
10519,KATHLEEN WARREN,Q1454229,WARREN KOLE,45
10519,KATHLEEN WARREN,Q647237,WARREN CLARKE,45
10519,KATHLEEN WARREN,Q78129472,KEN WARDROP,44
10519,KATHLEEN WARREN,Q560546,LEONARD WARREN,44
10519,KATHLEEN WARREN,Q5335641,EDA WARREN,44
10519,KATHLEEN WARREN,Q3072218,J. WARREN KERRIGAN,44
10519,KATHLEEN WARREN,Q913689,DARREN DALTON,43
10519,KATHLEEN WARREN,Q3129643,HELEN WARE,43
10519,KATHLEEN WARREN,Q436881,KATHLEEN ROSE PERKINS,43
10519,KATHLEEN WARREN,Q3194080,KATHLEEN LOCKHART,43
10519,KATHLEEN WARREN,Q709133,WARREN OATES,43
10519,KATHLEEN WARREN,Q3428556,MICHAEL WARREN,43
10519,KATHLEEN WARREN,Q26834057,WARREN PEREIRA,42
10519,KATHLEEN WARREN,Q4815645,ATHOLE STEWART,41
10519,KATHLEEN WARREN,Q7970393,WARREN MITCHELL,41
10519,KATHLEEN WARREN,Q457562,KATHLEEN KINMONT,41
10519,KATHLEEN WARREN,Q236321,KATHERINE PATERSON,40
10519,KATHLEEN WARREN,Q6376569,KATHERINE WARREN,40
10519,KATHLEEN WARREN,Q63866843,OREN KAPLAN,40
10519,KATHLEEN WARREN,Q16269992,KATHLEEN O'MALLEY,40
10519,KATHLEEN WARREN,Q232527,KATHLEEN ROBERTSON,40
10519,KATHLEEN WARREN,Q7970106,WARREN CHANEY,40
10519,KATHLEEN WARREN,Q95030,WARREN BEATTY,40
10519,KATHLEEN WARREN,Q929492,WARREN BURTON,40
10519,KATHLEEN WARREN,Q766373,MARC WARREN,40
10519,KATHLEEN WARREN,Q7970317,WARREN KEITH,40
10519,KATHLEEN WARREN,Q12337024,STEEN SVARE,39
10519,KATHLEEN WARREN,Q21872365,WARREN HOUSTON,38
10519,KATHLEEN WARREN,Q434731,KIERSTEN WARREN,38
10519,KATHLEEN WARREN,Q7970349,WARREN LEIGHT,38
10519,KATHLEEN WARREN,Q7970124,WARREN COOK,38
10519,KATHLEEN WARREN,Q1966670,NATHAN WANG,38
10519,KATHLEEN WARREN,Q3194084,KATHLEEN RYAN,38
10519,KATHLEEN WARREN,Q6376923,KATHLEEN VAUGHAN,38
10519,KATHLEEN WARREN,Q16051030,KATHREEN KHAVARI,38
10519,KATHLEEN WARREN,Q3194076,KATHLEEN KEY,37
10519,KATHLEEN WARREN,Q6772917,MARRIE LEE,37
10519,KATHLEEN WARREN,Q3291876,MARIE-HELENE DASTE,37
10519,KATHLEEN WARREN,Q2735722,JOHN F. WARREN,36
10519,KATHLEEN WARREN,Q272770,KATHLEEN YORK,36
10519,KATHLEEN WARREN,Q21526967,WARREN MILLER,36
10519,KATHLEEN WARREN,Q5544068,HARRY AHLIN,36
10519,KATHLEEN WARREN,Q2566530,SARENNA LEE,36
10519,KATHLEEN WARREN,Q6390251,KENNETH J. WARREN,36
10519,KATHLEEN WARREN,Q3566393,WARREN J. KEMMERLING,36
10519,KATHLEEN WARREN,Q18238773,KARIN FAHLEN,36
10519,KATHLEEN WARREN,Q237207,KATHLEEN KENNEDY,36
10519,KATHLEEN WARREN,Q6376775,KATHLEEN KIRKHAM,36
10519,KATHLEEN WARREN,Q447999,KAMEN KALEV,35
10519,KATHLEEN WARREN,Q440172,KATHLEEN LLOYD,35
10519,KATHLEEN WARREN,Q6145153,JAMES WARREN,35
10519,KATHLEEN WARREN,Q6376935,KATHLEEN WIDDOES,35
10519,KATHLEEN WARREN,Q66317589,GAVIN WARREN,35
10519,KATHLEEN WARREN,Q6766197,MARJEAN HOLDEN,35
10519,KATHLEEN WARREN,Q21604774,KATHLEEN KELLY,35
10519,KATHLEEN WARREN,Q21501945,MATHILDE WARNIER,35
10519,KATHLEEN WARREN,Q2549643,WARREN ADLER,35
10519,KATHLEEN WARREN,Q1739412,ALICE ARLEN,34
10519,KATHLEEN WARREN,Q264849,AILEEN WUORNOS,33
10519,KATHLEEN WARREN,Q109677552,KATHLEEN KISTABISH,33
10519,KATHLEEN WARREN,Q5053044,CATHLEEN CORDELL,33
10519,KATHLEEN WARREN,Q518395,KAREN DAMEN,33
10519,KATHLEEN WARREN,Q1954755,GARY WARREN,33
10519,KATHLEEN WARREN,Q7620227,STORME WARREN,33
10519,KATHLEEN WARREN,Q1130840,ALAN WARNER,33
10519,KATHLEEN WARREN,Q6702778,LULE WARRENTON,33
10519,KATHLEEN WARREN,Q6376835,KATHLEEN MCDERMOTT,33
10519,KATHLEEN WARREN,Q7970497,WARREN STEIBEL,32
10519,KATHLEEN WARREN,Q4697027,AILEEN MARSON,32
10519,KATHLEEN WARREN,Q1736545,KATHRYN WALKER,32
10519,KATHLEEN WARREN,Q4216885,LEONARD KASTLE,32
10519,KATHLEEN WARREN,Q28407724,KARTHICK NAREN,31
10519,KATHLEEN WARREN,Q6289493,JOSH WARREN,31
10519,KATHLEEN WARREN,Q1022537,WARREN VANDERS,31
10519,KATHLEEN WARREN,Q237354,DIANE WARREN,31
10519,KATHLEEN WARREN,Q109675442,KEN WARREN GUNN,30
10519,KATHLEEN WARREN,Q1892408,WARREN STEVENS,30
10519,KATHLEEN WARREN,Q7970353,WARREN LEWIS,30
10519,KATHLEEN WARREN,Q56036403,BARTLETT CARRE,30
10519,KATHLEEN WARREN,Q1806079,LARRY KLEIN,30
10519,KATHLEEN WARREN,Q4773674,ANTHONY WARDE,30
