acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
66965,ONF | NFB,Q22639250,RON FABER,RIGHTS FROM THE HEART. PART 2,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,INSTRUMENTAL PROGRAM,THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,THE CANADIANS,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,"JAMIE, ETHAN AND MARLON: THE FIRST TWO MONTHS",THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,GULFSTREAM,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,CORPORATION,THE TREE OF GUERNICA,19
66965,ONF | NFB,Q22639250,RON FABER,THE SAND CASTLE,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,TREGATAY TRACADIE: RIVER THROUGH TIME,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,OCEANS OF SCIENCE,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,DOUBLES BASIC,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,OVERSPILL,THE TREE OF GUERNICA,21
66965,ONF | NFB,Q22639250,RON FABER,THE FACE OF THE HIGH ARCTIC,THE TREE OF GUERNICA,60
66965,ONF | NFB,Q22639250,RON FABER,FOREST UNDER SIEGE,THE TREE OF GUERNICA,26
66965,ONF | NFB,Q22639250,RON FABER,MORNING ON THE LIEVRE,THE TREE OF GUERNICA,49
66965,ONF | NFB,Q22639250,RON FABER,TOMORROW'S SALMON,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,PHOEBE,THE TREE OF GUERNICA,23
66965,ONF | NFB,Q22639250,RON FABER,LEGENDS AND THE LIFE OF THE INUIT,THE TREE OF GUERNICA,53
66965,ONF | NFB,Q22639250,RON FABER,PEOPLE LIKE YOU,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,180 IS MAX,THE TREE OF GUERNICA,13
66965,ONF | NFB,Q22639250,RON FABER,GARDEN,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,GLASSES,THE TREE OF GUERNICA,22
66965,ONF | NFB,Q22639250,RON FABER,60 CYCLES,THE TREE OF GUERNICA,14
66965,ONF | NFB,Q22639250,RON FABER,BEING DIFFERENT,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,NEIGHBOURS,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,REAL INSIDE,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,AROUND IS AROUND,THE TREE OF GUERNICA,28
66965,ONF | NFB,Q22639250,RON FABER,TEN DAYS THAT SHOOK THE COMMONWEALTH,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,THE HUNTSMAN,THE TREE OF GUERNICA,44
66965,ONF | NFB,Q22639250,RON FABER,DEMOCRACY A LA MAUDE,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,HANDLING,THE TREE OF GUERNICA,14
66965,ONF | NFB,Q22639250,RON FABER,ONE WAY STREET,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,THE NEWFOUNDLANDERS: VOICES FROM THE SEA,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,LEGAULT'S PLACE,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,EARTHWARE,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,FOREST FIRE SUPPRESSION,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,COMING HOME,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,MINDSCAPE,THE TREE OF GUERNICA,28
66965,ONF | NFB,Q22639250,RON FABER,"THE QUEEN, THE CHEF, AND THE PRESIDENT",THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,THE BURDEN THEY CARRY,THE TREE OF GUERNICA,59
66965,ONF | NFB,Q22639250,RON FABER,TORONTO SYMPHONY NO. 2,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,YOU ARE ON INDIAN LAND,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,AUGUSTA,THE TREE OF GUERNICA,22
66965,ONF | NFB,Q22639250,RON FABER,WAITING FOR CAROLINE,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,A CHILD IN HIS COUNTRY,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,THE FORESTS AND VLADIMIR KRAJINA,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,PLAYING FAIR,THE TREE OF GUERNICA,12
66965,ONF | NFB,Q22639250,RON FABER,ABOVE THE TIMBERLINE: THE ALPINE TUNDRA ZONE,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,AIR!,THE TREE OF GUERNICA,17
66965,ONF | NFB,Q22639250,RON FABER,KUMAK THE SLEEPY HUNTER: A FILM BASED ON AN OLD ESKIMO TALE,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,FACE OF THE EARTH,THE TREE OF GUERNICA,54
66965,ONF | NFB,Q22639250,RON FABER,THE FRUSTRATING FOURS AND FASCINATING FIVES [B&W],THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,TWO YEARS OR MORE,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,THE MAN WHO DIGS FOR FISH,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,CO-OP HOUSING: GETTING IT TOGETHER,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,THE ART OF THE ANIMATOR. PART 2,THE TREE OF GUERNICA,52
66965,ONF | NFB,Q22639250,RON FABER,"FEELING YES, FEELING NO: THE ADULT FILM",THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,ICARUS,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,THE MUSICAL RIDE,THE TREE OF GUERNICA,50
66965,ONF | NFB,Q22639250,RON FABER,QUESTION OF IMMUNITY,THE TREE OF GUERNICA,45
66965,ONF | NFB,Q22639250,RON FABER,EVERYBODY'S HANDICAPPED,THE TREE OF GUERNICA,37
66965,ONF | NFB,Q22639250,RON FABER,ACCIDENTS DON'T HAPPEN,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,SPEAKING OBJECT-LY,THE TREE OF GUERNICA,26
66965,ONF | NFB,Q22639250,RON FABER,TRIANGLE ISLAND,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,DRIVING WITHOUT TEARS,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,IMAGES OF THE WILD,THE TREE OF GUERNICA,53
66965,ONF | NFB,Q22639250,RON FABER,TAXI!,THE TREE OF GUERNICA,8
66965,ONF | NFB,Q22639250,RON FABER,CRY OF THE WILD,THE TREE OF GUERNICA,51
66965,ONF | NFB,Q22639250,RON FABER,ORIGIN OF LIFE ON EARTH,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,TOWN PLANNING: THE MASTER PLAN,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,THE TINY TERRORS,THE TREE OF GUERNICA,50
66965,ONF | NFB,Q22639250,RON FABER,WHEN YOUR TIME IS YOUR OWN,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,DIGGERS OF THE DEEPS,THE TREE OF GUERNICA,50
66965,ONF | NFB,Q22639250,RON FABER,THE STORY OF THE ST LAWRENCE SEAWAY,THE TREE OF GUERNICA,47
66965,ONF | NFB,Q22639250,RON FABER,THAT MOUSE,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,RYTHMETIC,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,THE TWITCH,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,THE STORIES OF TUKTU,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,THIS IS A RECORDED MESSAGE [WIDESCREEN],THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,KOREAN ALPHABET,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,ACCIDENTS DON'T HAPPEN. CH. 4: FALLS,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,JUST-A-MINUTE,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,ANANSE'S FARM,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,ALPHABET,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,CREE WAY,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,THE GREAT PLAINS,THE TREE OF GUERNICA,44
66965,ONF | NFB,Q22639250,RON FABER,THE CANADIAN AIR CONNECTION,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,KNOW YOUR BABY,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,THE VOYAGEURS,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,JUST ONE OF THE BOYS,THE TREE OF GUERNICA,45
66965,ONF | NFB,Q22639250,RON FABER,WE'RE GONNA HAVE RECESS,THE TREE OF GUERNICA,47
66965,ONF | NFB,Q22639250,RON FABER,MAGIC MOLECULE,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,TROUT STREAM,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,IN YOUR CUSTODY,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,THE PEEP SHOW,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,CLONE INC.,THE TREE OF GUERNICA,28
66965,ONF | NFB,Q22639250,RON FABER,THE BIOSPHERE,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,KATE AND ANNA MCGARRIGLE,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,GETTING ON THE BANDWAGON,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,PEOPLE OF THE PEACE,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,ARCTIC JUNGLE,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,EARLY HANDLING OF SPINAL INJURIES,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,MY FATHER'S CAMERA,THE TREE OF GUERNICA,47
66965,ONF | NFB,Q22639250,RON FABER,GIV'EM A HALF TURN,THE TREE OF GUERNICA,37
66965,ONF | NFB,Q22639250,RON FABER,WATERLOO FARMERS,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,"OP HOP, OP HOP",THE TREE OF GUERNICA,24
66965,ONF | NFB,Q22639250,RON FABER,DEADLY GAME OF NATIONS,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,FISHERMEN OF PUBNICO,THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,BLOWHARD,THE TREE OF GUERNICA,21
66965,ONF | NFB,Q22639250,RON FABER,A CHRISTMAS FANTASY,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,SINGLEHANDERS,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,THE ORIGINS OF WEATHER,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,ACCIDENT,THE TREE OF GUERNICA,21
66965,ONF | NFB,Q22639250,RON FABER,THE OWL AND THE LEMMING: AN ESKIMO LEGEND,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,PANDORA,THE TREE OF GUERNICA,22
66965,ONF | NFB,Q22639250,RON FABER,DOLLAR DANCE,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,CO HOEDEMAN: ANIMATOR,THE TREE OF GUERNICA,45
66965,ONF | NFB,Q22639250,RON FABER,BLADES AND BRASS,THE TREE OF GUERNICA,28
66965,ONF | NFB,Q22639250,RON FABER,SKI!,THE TREE OF GUERNICA,9
66965,ONF | NFB,Q22639250,RON FABER,DIMENSIONS,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,DESCENT,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,ROUGHNECKS: THE STORY OF OIL DRILLERS,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,KNOWING TO LEARN [EDITED VERSION],THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,FIELDS OF SPACE,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,LET'S ALL SING TOGETHER. NO. 6,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,NO APPLE FOR JOHNNY,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,RATOPOLIS,THE TREE OF GUERNICA,21
66965,ONF | NFB,Q22639250,RON FABER,THE UNGRATEFUL LAND: ROCH CARRIER REMEMBERS STE-JUSTINE,THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,TO SERVE THE MIND,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,AWAY FROM IT ALL,THE TREE OF GUERNICA,28
66965,ONF | NFB,Q22639250,RON FABER,FEMALE CYCLE,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,ONE LITTLE INDIAN,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,PEOPLES OF THE SKEENA,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,PATRICIA'S MOVING PICTURE,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,FISHERMEN,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,I WASN'T SCARED,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,INTERVIEW WITH LINUS PAULING,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,AT THE CARIBOU CROSSING PLACE. PT. 1,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,FOLLOWING THE PLOUGH,THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,GROWTH,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,DANCE SQUARED,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,NAILS,THE TREE OF GUERNICA,16
66965,ONF | NFB,Q22639250,RON FABER,THE GIFTED ONES. - REV. ED.,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,WHO IS MY NEIGHBOUR?,THE TREE OF GUERNICA,26
66965,ONF | NFB,Q22639250,RON FABER,"PAUL-EMILE BORDUAS, (1905-1960)",THE TREE OF GUERNICA,21
66965,ONF | NFB,Q22639250,RON FABER,FIGURE SKATING,THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,SCIENCE IN BLOOM,THE TREE OF GUERNICA,28
66965,ONF | NFB,Q22639250,RON FABER,THE GENTLE ART OF FILM PROJECTION,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,MAPLE SUGAR TIME,THE TREE OF GUERNICA,28
66965,ONF | NFB,Q22639250,RON FABER,WE CAN'T STAND STILL CAN WE?,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,WHISTLING SMITH,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,THE ENERGY CAROL,THE TREE OF GUERNICA,44
66965,ONF | NFB,Q22639250,RON FABER,OUR STREET WAS PAVED WITH GOLD,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,NEW VOICES,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,SALT COD,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,MEMORANDUM,THE TREE OF GUERNICA,20
66965,ONF | NFB,Q22639250,RON FABER,PLENTY OF NOTHING,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,IN SEARCH OF HOME,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,GREAT LAKES,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,RHYTHM AND PERCUSSION,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,NO ACT OF GOD...,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,ATLANTIC PARKS,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,THE CHAMPIONS. PT. 2,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,THE MASCULINE MYSTIQUE,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,A CHAIRY TALE,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,DEVELOPMENT WITHOUT TEARS?,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,THE METAMORPHOSIS OF MR SAMSA,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,PERCEPTUAL LEARNING,THE TREE OF GUERNICA,41
66965,ONF | NFB,Q22639250,RON FABER,FIFTY MILES FROM POONA,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,26 TIMES IN A ROW,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,STILETTO,THE TREE OF GUERNICA,21
66965,ONF | NFB,Q22639250,RON FABER,THE QUESTION OF TELEVISION VIOLENCE,THE TREE OF GUERNICA,44
66965,ONF | NFB,Q22639250,RON FABER,WOMEN AND SPIRITUALITY,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,THE WAY IT IS,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,TEAMWORK IN FARM RESEARCH,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,MON ONCLE ANTOINE,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,BILL REID,THE TREE OF GUERNICA,28
66965,ONF | NFB,Q22639250,RON FABER,STORM CLOUDS OVER THE COLONIES,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,SYRINX,THE TREE OF GUERNICA,15
66965,ONF | NFB,Q22639250,RON FABER,THAN IN THE INVISIBLE WAR,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,LITTLE BY LITTLE: UPGRADING BARRIO ESCOPA,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,ATOMIC JUGGERNAUT,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,TOTEMS,THE TREE OF GUERNICA,23
66965,ONF | NFB,Q22639250,RON FABER,HOW TO BUILD AN IGLOO,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,CITY OUT OF TIME,THE TREE OF GUERNICA,50
66965,ONF | NFB,Q22639250,RON FABER,ALTITUDE ZERO TO INFINITY,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,THE SWORD OF THE LORD,THE TREE OF GUERNICA,54
66965,ONF | NFB,Q22639250,RON FABER,A HOUSE DIVIDED: CAREGIVER STRESS AND ELDER ABUSE,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,THE EGG,THE TREE OF GUERNICA,37
66965,ONF | NFB,Q22639250,RON FABER,HARNESS THE WIND,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,NO MORE HIBAKUSHA!,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,"ELI, ELI, LAMMA SABACHTANI?",THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,CRISIS IN ASIA,THE TREE OF GUERNICA,24
66965,ONF | NFB,Q22639250,RON FABER,SEVEN SHADES OF PALE,THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,THE SAFETY SUPERVISOR,THE TREE OF GUERNICA,44
66965,ONF | NFB,Q22639250,RON FABER,POTATOES,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,THE INQUIRING MIND,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,TO A SAFER PLACE,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,LEGEND,THE TREE OF GUERNICA,23
66965,ONF | NFB,Q22639250,RON FABER,NEUROTICA: MIDDLE-AGE SPREAD AND OTHER LIFE CRISES,THE TREE OF GUERNICA,43
66965,ONF | NFB,Q22639250,RON FABER,AMONG FISH,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,THIS IS THE HOUSE THAT JACK BUILT,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,LUMAAQ: AN ESKIMO LEGEND [FRENCH VERSION],THE TREE OF GUERNICA,28
66965,ONF | NFB,Q22639250,RON FABER,INTEGRATED ALTERNATIVE HEALTH CARE,THE TREE OF GUERNICA,48
66965,ONF | NFB,Q22639250,RON FABER,ENCOUNTER WITH SAUL ALINSKY,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,WHY GROW FAT HOGS?,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,THROUGH CONFLICT TO NEGOTIATION,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,CAN THE EARTH PROVIDE?,THE TREE OF GUERNICA,44
66965,ONF | NFB,Q22639250,RON FABER,A MATTER OF CHOICE,THE TREE OF GUERNICA,37
66965,ONF | NFB,Q22639250,RON FABER,LUDOVIC: A CROCODILE IN MY GARDEN,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,EN PASSANT. C'EST L'AVIRON.,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,STARBREAKER,THE TREE OF GUERNICA,26
66965,ONF | NFB,Q22639250,RON FABER,WOMEN ON THE MARCH: THE STRUGGLE FOR EQUAL RIGHTS,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,PEOPLE AND POWER,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,DATA FOR DECISION,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,WHAT'S ON YOUR MIND,THE TREE OF GUERNICA,36
66965,ONF | NFB,Q22639250,RON FABER,CARROUSEL,THE TREE OF GUERNICA,28
66965,ONF | NFB,Q22639250,RON FABER,ETERNAL CHILDREN,THE TREE OF GUERNICA,33
66965,ONF | NFB,Q22639250,RON FABER,ARCTIC 4,THE TREE OF GUERNICA,21
66965,ONF | NFB,Q22639250,RON FABER,ATTIUK,THE TREE OF GUERNICA,23
66965,ONF | NFB,Q22639250,RON FABER,THUNDERBIRDS IN CHINA,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,SOIL TEST,THE TREE OF GUERNICA,34
66965,ONF | NFB,Q22639250,RON FABER,BEYOND THE NAKED EYE,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,THE WORKING CLASS ON FILM,THE TREE OF GUERNICA,44
66965,ONF | NFB,Q22639250,RON FABER,WITH GRANDMA,THE TREE OF GUERNICA,44
66965,ONF | NFB,Q22639250,RON FABER,JACK HODGIN'S ISLAND,THE TREE OF GUERNICA,30
66965,ONF | NFB,Q22639250,RON FABER,A DAY IN PACIFIC RIM,THE TREE OF GUERNICA,25
66965,ONF | NFB,Q22639250,RON FABER,THE ERNIE GAME,THE TREE OF GUERNICA,53
66965,ONF | NFB,Q22639250,RON FABER,CLASS PROJECT: THE GARBAGE MOVIE,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,PASSAGE,THE TREE OF GUERNICA,15
66965,ONF | NFB,Q22639250,RON FABER,THE POWDER ROOM,THE TREE OF GUERNICA,46
66965,ONF | NFB,Q22639250,RON FABER,MAIL EARLY,THE TREE OF GUERNICA,20
66965,ONF | NFB,Q22639250,RON FABER,SPIRITS OF HAVANA,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,SUMMER IS FOR KIDS,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,CONSPIRACY OF SILENCE,THE TREE OF GUERNICA,44
66965,ONF | NFB,Q22639250,RON FABER,WHAT IS LIFE?,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,ONE MAN'S OPINION,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,ISLAND OBSERVED,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,THE STREETS OF SAIGON,THE TREE OF GUERNICA,39
66965,ONF | NFB,Q22639250,RON FABER,GASTRONOMY,THE TREE OF GUERNICA,27
66965,ONF | NFB,Q22639250,RON FABER,THE HOMETOWN,THE TREE OF GUERNICA,38
66965,ONF | NFB,Q22639250,RON FABER,THE DEVIL AT YOUR HEELS,THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,A FABLE BY AESOP: THE NORTH WIND AND THE SUN (K),THE TREE OF GUERNICA,37
66965,ONF | NFB,Q22639250,RON FABER,KAINAI,THE TREE OF GUERNICA,15
66965,ONF | NFB,Q22639250,RON FABER,THE LONGHOUSE PEOPLE,THE TREE OF GUERNICA,45
66965,ONF | NFB,Q22639250,RON FABER,CHARLIE'S DAY,THE TREE OF GUERNICA,24
66965,ONF | NFB,Q22639250,RON FABER,JABLONSKI,THE TREE OF GUERNICA,14
66965,ONF | NFB,Q22639250,RON FABER,FILM AND YOU,THE TREE OF GUERNICA,25
66965,ONF | NFB,Q22639250,RON FABER,METAMORPHOSES (K),THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,INNER RHYTHM,THE TREE OF GUERNICA,31
66965,ONF | NFB,Q22639250,RON FABER,A CROWDED WILDERNESS,THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,MINORU: MEMORY OF EXILE,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,I WAS A NINETY POUND WEAKLING. - REV. ED.,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,JACKY VISITS THE ZOO,THE TREE OF GUERNICA,35
66965,ONF | NFB,Q22639250,RON FABER,WE'RE GONNA HAVE RECESS (TEFC),THE TREE OF GUERNICA,42
66965,ONF | NFB,Q22639250,RON FABER,TERRA NOVA,THE TREE OF GUERNICA,40
66965,ONF | NFB,Q22639250,RON FABER,CHAIRMEN,THE TREE OF GUERNICA,29
66965,ONF | NFB,Q22639250,RON FABER,POVERTY AND PLENTY,THE TREE OF GUERNICA,32
66965,ONF | NFB,Q22639250,RON FABER,WILDLIFE OF THE ROCKY MOUNTAINS,THE TREE OF GUERNICA,47
