acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
16178,MARGRET TURNER,Q274113,CATHERINE ALLEGRET,LACROSSE; LACROSSE,LA VIE EN ROSE,52
16178,MARGRET TURNER,Q1336716,TREVOR MOORE,LACROSSE; LACROSSE,LANDSPEED: CKY,40
16178,MARGRET TURNER,Q5225207,DARREN TRUMETER,LACROSSE; LACROSSE,LANDSPEED: CKY,40
16178,MARGRET TURNER,Q88467262,MARKETA TANNEROVA,LACROSSE; LACROSSE,ANDEL EXIT,30
16178,MARGRET TURNER,Q20977037,MARIE SPURNA,LACROSSE; LACROSSE,CORPUS DELICTI,39
16178,MARGRET TURNER,Q12522146,TORRO MARGENS,LACROSSE; LACROSSE,ADRIANA,25
16178,MARGRET TURNER,Q1598510,MARGARETE STEINBORN,LACROSSE; LACROSSE,THE BLACK FOREST GIRL,42
16178,MARGRET TURNER,Q3847044,MARGRETH WEIVERS,LACROSSE; LACROSSE,ILLUSIVE TRACKS,44
16178,MARGRET TURNER,Q403905,AIDAN TURNER,LACROSSE; LACROSSE,THE SECRET SCRIPTURE,38
16178,MARGRET TURNER,Q15406731,MAREK RONEC,LACROSSE; LACROSSE,Q104895466,0
16178,MARGRET TURNER,Q2467839,OTIS TURNER,LACROSSE; LACROSSE,ROBINSON CRUSOE,50
16178,MARGRET TURNER,Q7416,MARGARET THATCHER,LACROSSE; LACROSSE,BLESSED BY FIRE,44
16178,MARGRET TURNER,Q101088,MANFRED PURZER,LACROSSE; LACROSSE,SEVEN DAYS GRACE,42
16178,MARGRET TURNER,Q21150761,JAN TURNER,LACROSSE; LACROSSE,Q104894572,0
16178,MARGRET TURNER,Q271177,HARRIET WALTER,LACROSSE; LACROSSE,VILLA DES ROSES,44
16178,MARGRET TURNER,Q975648,MARGARET WHITTON,LACROSSE; LACROSSE,NATIONAL LAMPOON'S MOVIE MADNESS,41
16178,MARGRET TURNER,Q72882103,JARRET TWOYOUNGMEN,LACROSSE; LACROSSE,MORNING STAR IRHA (MORNING STAR SHINE),34
16178,MARGRET TURNER,Q299689,TAMARA TUNIE,LACROSSE; LACROSSE,THE PEACEMAKER,39
16178,MARGRET TURNER,Q4310133,MARIE MURRAY,LACROSSE; LACROSSE,THE ROAD OF ANTHRACITE,36
16178,MARGRET TURNER,Q327062,RENE NAVARRE,LACROSSE; LACROSSE,CROSSED WIRES,60
16178,MARGRET TURNER,Q1523434,MAURICE TOURNEUR,LACROSSE; LACROSSE,THE CLOSED ROAD,50
16178,MARGRET TURNER,Q6760044,MARGARET YARDE,LACROSSE; LACROSSE,A CIGARETTE-MAKER'S ROMANCE,41
16178,MARGRET TURNER,Q105606161,MARGIT RETTEGHY,LACROSSE; LACROSSE,ALI'S ROSE-GARDEN,53
16178,MARGRET TURNER,Q442902,CHARLOTTE TURNER SMITH,LACROSSE; LACROSSE,TESS OF THE STORM COUNTRY,38
16178,MARGRET TURNER,Q3086965,FREDERICK A. TURNER,LACROSSE; LACROSSE,BONNIE BONNIE LASSIE,43
16178,MARGRET TURNER,Q3426616,RENE MAUPRE,LACROSSE; LACROSSE,COEUR DE LILAS,45
16178,MARGRET TURNER,Q1975914,FLORENCE TURNER,LACROSSE; LACROSSE,THE SIGN OF THE CROSS,47
16178,MARGRET TURNER,Q6759977,MARGARET TURNBULL,LACROSSE; LACROSSE,THE VICTORIA CROSS,51
16178,MARGRET TURNER,Q3290525,MARGARET SHELBY,LACROSSE; LACROSSE,HER COUNTRY'S CALL,34
16178,MARGRET TURNER,Q285514,MARGARET SANGER,LACROSSE; LACROSSE,BIRTH CONTROL,33
16178,MARGRET TURNER,Q463348,MARGARET TURNBULL,LACROSSE; LACROSSE,BAB'S BURGLAR,40
16178,MARGRET TURNER,Q6792315,MAUDE TURNER GORDON,LACROSSE; LACROSSE,SHE LOVES ME NOT,48
16178,MARGRET TURNER,Q3062966,MARY THURMAN,LACROSSE; LACROSSE,THE LADY FROM LONGACRE,41
16178,MARGRET TURNER,Q6762969,MARIE NEY,LACROSSE; LACROSSE,SCROOGE,42
16178,MARGRET TURNER,Q4800383,ARTHUR STRINGER,LACROSSE; LACROSSE,THE HOUSE OF INTRIGUE,37
16178,MARGRET TURNER,Q103851,MARGARETE SCHON,LACROSSE; LACROSSE,THE WOMAN AT THE CROSSROADS,45
16178,MARGRET TURNER,Q104161,HARRY WARNER,LACROSSE; LACROSSE,THE LOST CITY,40
16178,MARGRET TURNER,Q6727199,MADGE STUART,LACROSSE; LACROSSE,A GENTLEMAN OF FRANCE,37
16178,MARGRET TURNER,Q6759883,MARGARET SEDDON,LACROSSE; LACROSSE,SHE GOES TO WAR,44
16178,MARGRET TURNER,Q60513041,MADGE TYRONE,LACROSSE; LACROSSE,THE CHILD THOU GAVEST ME,29
16178,MARGRET TURNER,Q3436421,ROBERT TOURNEUR,LACROSSE; LACROSSE,HIS HIGHNESS LOVE,35
16178,MARGRET TURNER,Q9028787,MARGARET MORRIS,LACROSSE; LACROSSE,MARK OF THE FROG,42
16178,MARGRET TURNER,Q276104,MARGARET MORRIS,LACROSSE; LACROSSE,THE BEST PEOPLE,25
16178,MARGRET TURNER,Q19666043,MARGOT WALTER,LACROSSE; LACROSSE,TRUE JACOB,44
16178,MARGRET TURNER,Q3538403,TREM CARR,LACROSSE; LACROSSE,A SON OF THE PLAINS,44
16178,MARGRET TURNER,Q5326131,EARL TURNER,LACROSSE; LACROSSE,THE OLD CODE,41
16178,MARGRET TURNER,Q4690,MARGARET WYCHERLY,LACROSSE; LACROSSE,CROSSROADS,59
16178,MARGRET TURNER,Q3290731,MARGUERITE RENOIR,LACROSSE; LACROSSE,LA MARSEILLAISE,56
16178,MARGRET TURNER,Q238036,MARGARET SULLAVAN,LACROSSE; LACROSSE,SO RED THE ROSE,50
16178,MARGRET TURNER,Q496142,TRUDE MARLEN,LACROSSE; LACROSSE,LOVE CONQUERS ALL,47
16178,MARGRET TURNER,Q1285817,MARGUERITE ROBERTS,LACROSSE; LACROSSE,ROSE BOWL,46
16178,MARGRET TURNER,Q6735345,MAIDEL TURNER,LACROSSE; LACROSSE,THE GAY DECEPTION,29
16178,MARGRET TURNER,Q17521695,MARCEL RAINE,LACROSSE; LACROSSE,BOYS' SCHOOL,36
16178,MARGRET TURNER,Q230143,MARGARET RUTHERFORD,LACROSSE; LACROSSE,ARABELLA,40
16178,MARGRET TURNER,Q201034,LANA TURNER,LACROSSE; LACROSSE,BY LOVE POSSESSED,47
