acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
11656,DJOVAN CARO,Q6205337,JOAN O'HARA,DERICK AND JONATHAN,DEEPLY REGRETTED BY...,26
11656,DJOVAN CARO,Q12100922,ACO JOVANOVSKI,DERICK AND JONATHAN,THE LEAD BRIGADE,40
11656,DJOVAN CARO,Q31074240,JADE CASTRO,DERICK AND JONATHAN,ZOMBADINGS 1: PATAYIN SA SHOKOT SI REMINGTON,35
11656,DJOVAN CARO,Q72909881,TOKA MCBAROR,DERICK AND JONATHAN,THE ISLAND,41
11656,DJOVAN CARO,Q53046,CARLO VERDONE,DERICK AND JONATHAN,LUCKY AND ZORBA,53
11656,DJOVAN CARO,Q12022465,JAN CINA,DERICK AND JONATHAN,NATIONAL STREET,35
11656,DJOVAN CARO,Q83350886,BARBORA JANOVA,DERICK AND JONATHAN,Q104896597,0
11656,DJOVAN CARO,Q6225102,JOHN CARDOS,DERICK AND JONATHAN,THE DARK,44
11656,DJOVAN CARO,Q3425963,RENE CARDONA,DERICK AND JONATHAN,ENTRE MONJAS ANDA EL DIABLO,48
11656,DJOVAN CARO,Q95093627,ROMAN RICAR,DERICK AND JONATHAN,Q104895650,0
11656,DJOVAN CARO,Q104878543,JAN BALCAR,DERICK AND JONATHAN,Q104897171,0
11656,DJOVAN CARO,Q103736752,RADOVAN MASAR,DERICK AND JONATHAN,TAXI 121,22
11656,DJOVAN CARO,Q11052685,BARBORA MUDROVA,DERICK AND JONATHAN,THE SEVEN RAVENS,40
11656,DJOVAN CARO,Q716301,KAROL SIDON,DERICK AND JONATHAN,"BIRDS, ORPHANS AND FOOLS",48
11656,DJOVAN CARO,Q13456746,KLARA LIDOVA,DERICK AND JONATHAN,HERBSTMILCH,33
11656,DJOVAN CARO,Q5310309,DUANE CLARK,DERICK AND JONATHAN,VALENTINE'S DAY,35
11656,DJOVAN CARO,Q52161626,RADOVAN KRAL,DERICK AND JONATHAN,WESTERNSTORY,26
11656,DJOVAN CARO,Q16155829,DARREN DOANE,DERICK AND JONATHAN,"THE BATTLE FOR L.A.: FOOTSOLDIERS, VOL. 1",32
11656,DJOVAN CARO,Q27063733,JOVAN ADEPO,DERICK AND JONATHAN,MISANTHROPE,27
11656,DJOVAN CARO,Q16076483,JIANG CHAO,DERICK AND JONATHAN,CRISIS ROUTE,32
11656,DJOVAN CARO,Q228792,DIANNA AGRON,DERICK AND JONATHAN,AS SICK AS THEY MADE US,48
11656,DJOVAN CARO,Q3026141,DIANA CANOVA,DERICK AND JONATHAN,ONE TRUE THING,36
11656,DJOVAN CARO,Q313804,CASPER VAN DIEN,DERICK AND JONATHAN,TARZAN AND THE LOST CITY,47
11656,DJOVAN CARO,Q12022468,JAN CISAR,DERICK AND JONATHAN,Q104898308,0
11656,DJOVAN CARO,Q402764,JASON CLARKE,DERICK AND JONATHAN,THE BETTER ANGELS,44
11656,DJOVAN CARO,Q109774595,VANNIA CALDERON,DERICK AND JONATHAN,THE ENCHANTED FOREST,41
11656,DJOVAN CARO,Q3605464,ADOLFO PADOVAN,DERICK AND JONATHAN,L'INFERNO,29
11656,DJOVAN CARO,Q2614668,CAROLINE VAN DOMMELEN,DERICK AND JONATHAN,HET GEHEIM VAN HET SLOT ARCO,38
11656,DJOVAN CARO,Q15983005,ARTURO PIROVANO,DERICK AND JONATHAN,ST. GEORGE AND THE DRAGON,47
11656,DJOVAN CARO,Q3767023,GIOVANNI CIMARA,DERICK AND JONATHAN,THE BACHELOR,39
11656,DJOVAN CARO,Q6265932,JOHN VAN DEN BROEK,DERICK AND JONATHAN,THE LAW OF THE LAND,42
11656,DJOVAN CARO,Q1699167,JOHN ARNOLD,DERICK AND JONATHAN,GOD'S LAW AND MAN'S,47
11656,DJOVAN CARO,Q7226,JOAN OF ARC,DERICK AND JONATHAN,JOAN THE WOMAN,48
11656,DJOVAN CARO,Q66753419,JOAQUIN COSS,DERICK AND JONATHAN,ALMA DE SACRIFICIO,43
11656,DJOVAN CARO,Q2003971,JOHN HARRON,DERICK AND JONATHAN,EACH DAWN I DIE,47
