acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
84880,LYN MAPLESTONE,Q109796585,LYSANNE MESTENAPEO,TELLING THE WORLD,HEART,27
84880,LYN MAPLESTONE,Q109796585,LYSANNE MESTENAPEO,AMONG THE HARDWOODS,HEART,33
84880,LYN MAPLESTONE,Q2758610,MATHESON LANG,TELLING THE WORLD,THE WANDERING JEW,47
84880,LYN MAPLESTONE,Q2758610,MATHESON LANG,AMONG THE HARDWOODS,THE SECRET KINGDOM,49
84880,LYN MAPLESTONE,Q15455867,LEROY STONE,TELLING THE WORLD,THE TOLL GATE,60
84880,LYN MAPLESTONE,Q15455867,LEROY STONE,AMONG THE HARDWOODS,O'MALLEY OF THE MOUNTED,52
84880,LYN MAPLESTONE,Q1929752,JOBYNA RALSTON,TELLING THE WORLD,THE KID BROTHER,44
84880,LYN MAPLESTONE,Q1929752,JOBYNA RALSTON,AMONG THE HARDWOODS,THE KID BROTHER,47
84880,LYN MAPLESTONE,Q285928,LEWIS MILESTONE,TELLING THE WORLD,A WALK IN THE SUN,53
84880,LYN MAPLESTONE,Q285928,LEWIS MILESTONE,AMONG THE HARDWOODS,THE RED PONY,58
84880,LYN MAPLESTONE,Q21469905,DAN MASON,TELLING THE WORLD,THE WALL STREET WHIZ,49
84880,LYN MAPLESTONE,Q21469905,DAN MASON,AMONG THE HARDWOODS,THE BIG PARADE,55
84880,LYN MAPLESTONE,Q5974189,ALBIN MALMSTROM,TELLING THE WORLD,Q10684690,0
84880,LYN MAPLESTONE,Q5974189,ALBIN MALMSTROM,AMONG THE HARDWOODS,Q10684690,0
84880,LYN MAPLESTONE,Q3220136,LEROY MASON,TELLING THE WORLD,THE PAINTED STALLION,54
84880,LYN MAPLESTONE,Q3220136,LEROY MASON,AMONG THE HARDWOODS,ANGEL AND THE BADMAN,51
84880,LYN MAPLESTONE,Q1720117,LEONE LANE,TELLING THE WORLD,DANTE'S INFERNO,38
84880,LYN MAPLESTONE,Q1720117,LEONE LANE,AMONG THE HARDWOODS,THE CASE OF LENA SMITH,44
84880,LYN MAPLESTONE,Q6536061,LEW STONE,TELLING THE WORLD,THE KING'S CUP,45
84880,LYN MAPLESTONE,Q6536061,LEW STONE,AMONG THE HARDWOODS,THE KING'S CUP,48
84880,LYN MAPLESTONE,Q918279,JOHN MARSTON,TELLING THE WORLD,SOPHIE LANG GOES WEST,47
84880,LYN MAPLESTONE,Q918279,JOHN MARSTON,AMONG THE HARDWOODS,THE SON OF KONG,59
84880,LYN MAPLESTONE,Q3049429,EILY MALYON,TELLING THE WORLD,LITTLE LORD FAUNTLEROY,51
84880,LYN MAPLESTONE,Q3049429,EILY MALYON,AMONG THE HARDWOODS,THE WHITE ANGEL,47
84880,LYN MAPLESTONE,Q321978,LON MCCALLISTER,TELLING THE WORLD,THUNDER IN THE VALLEY,47
84880,LYN MAPLESTONE,Q321978,LON MCCALLISTER,AMONG THE HARDWOODS,THE HARD WAY,52
84880,LYN MAPLESTONE,Q4913038,BILLY MILTON,TELLING THE WORLD,SATURDAY NIGHT REVUE,38
84880,LYN MAPLESTONE,Q4913038,BILLY MILTON,AMONG THE HARDWOODS,AREN'T MEN BEASTS!,39
84880,LYN MAPLESTONE,Q551757,LEO MALET,TELLING THE WORLD,THE NIGHT OF SAINT GERMAIN DES PRES,31
84880,LYN MAPLESTONE,Q551757,LEO MALET,AMONG THE HARDWOODS,SUIVEZ MON REGARD,50
84880,LYN MAPLESTONE,Q6531791,LESTER ALLEN,TELLING THE WORLD,THE GREAT FLAMARION,44
84880,LYN MAPLESTONE,Q6531791,LESTER ALLEN,AMONG THE HARDWOODS,THE GREAT FLAMARION,53
84880,LYN MAPLESTONE,Q438574,TOVE MAES,TELLING THE WORLD,THE MAN WHO THOUGHT LIFE,49
84880,LYN MAPLESTONE,Q438574,TOVE MAES,AMONG THE HARDWOODS,THE STORY OF A MOTHER,55
84880,LYN MAPLESTONE,Q3271255,LEON PAULEON,TELLING THE WORLD,THE BATTLE OF THE RAILS,40
84880,LYN MAPLESTONE,Q3271255,LEON PAULEON,AMONG THE HARDWOODS,THE EARRINGS OF MADAME DE...,50
84880,LYN MAPLESTONE,Q428560,ALAN RAWSTHORNE,TELLING THE WORLD,WHERE NO VULTURES FLY,42
84880,LYN MAPLESTONE,Q428560,ALAN RAWSTHORNE,AMONG THE HARDWOODS,THE CAPTIVE HEART,50
84880,LYN MAPLESTONE,Q3109365,GLYN HOUSTON,TELLING THE WORLD,THE SLEEPING TIGER,57
84880,LYN MAPLESTONE,Q3109365,GLYN HOUSTON,AMONG THE HARDWOODS,THE GREAT GAME,48
84880,LYN MAPLESTONE,Q517,NAPOLEON,TELLING THE WORLD,ROYAL AFFAIRS IN VERSAILLES,27
84880,LYN MAPLESTONE,Q517,NAPOLEON,AMONG THE HARDWOODS,ROYAL AFFAIRS IN VERSAILLES,30
84880,LYN MAPLESTONE,Q692800,RAY WALSTON,TELLING THE WORLD,THE STING,62
84880,LYN MAPLESTONE,Q692800,RAY WALSTON,AMONG THE HARDWOODS,FROM THE HIP,45
84880,LYN MAPLESTONE,Q311450,BILLY PRESTON,TELLING THE WORLD,THE DERBY STALLION,51
