acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
79928,ROBERT F HILL,Q6411011,ROBERT EKHART,MARS ATTACKS THE WORLD,Q14757009,0
79928,ROBERT F HILL,Q2159531,ROBERTO LEONI,MARS ATTACKS THE WORLD,THE WILD TEAM,63
79928,ROBERT F HILL,Q19815594,DAVID ROBERT MITCHELL,MARS ATTACKS THE WORLD,UNDER THE SILVER LAKE,47
79928,ROBERT F HILL,Q1811222,ROBERT HUGHES,MARS ATTACKS THE WORLD,RACE THE SUN,47
79928,ROBERT F HILL,Q2063709,ROBERT FOXWORTH,MARS ATTACKS THE WORLD,THE BLACK MARBLE,58
79928,ROBERT F HILL,Q374091,PHIL ROSEN,MARS ATTACKS THE WORLD,THE WORLD'S CHAMPION,62
79928,ROBERT F HILL,Q542941,LAMBERT HILLYER,MARS ATTACKS THE WORLD,THE ALTAR STAIRS,58
79928,ROBERT F HILL,Q1148822,T.J. MILLER,MARS ATTACKS THE WORLD,GET HIM TO THE GREEK,48
79928,ROBERT F HILL,Q276652,ROBERTO ALAMO,MARS ATTACKS THE WORLD,THE UGLIEST WOMAN IN THE WORLD,46
79928,ROBERT F HILL,Q2975586,ROBERT F. HILL,MARS ATTACKS THE WORLD,TAMING THE WILD,59
79928,ROBERT F HILL,Q94921374,ROBERT W. FORD,MARS ATTACKS THE WORLD,HIS MAJESTY'S ADJUTANT,45
79928,ROBERT F HILL,Q3190897,JEROME FILLOL,MARS ATTACKS THE WORLD,DIEUX DU STADE: MAKING OF THE 2005 CALENDAR,31
79928,ROBERT F HILL,Q27310008,PETER HILL,MARS ATTACKS THE WORLD,TRICK 17,20
79928,ROBERT F HILL,Q467574,ROBERT FRANK,MARS ATTACKS THE WORLD,STEP ACROSS THE BORDER,45
79928,ROBERT F HILL,Q26869276,ROBERT MACHOIAN,MARS ATTACKS THE WORLD,THE KILLING OF TWO LOVERS,47
79928,ROBERT F HILL,Q2545975,ROBERT LACH,MARS ATTACKS THE WORLD,THREE DAYS CONFINED TO BARRACKS,53
79928,ROBERT F HILL,Q1499487,ROBERT BLUM,MARS ATTACKS THE WORLD,THE LAST CHANCE,49
79928,ROBERT F HILL,Q207969,ERIC ROBERTS,MARS ATTACKS THE WORLD,AYLA: THE DAUGHTER OF WAR,52
79928,ROBERT F HILL,Q2030640,ROBERT REICHEL,MARS ATTACKS THE WORLD,Q104896438,0
79928,ROBERT F HILL,Q914398,ROBERT LANG,MARS ATTACKS THE WORLD,A WALK WITH LOVE AND DEATH,42
79928,ROBERT F HILL,Q78487,ROBERT MUSIL,MARS ATTACKS THE WORLD,YOUNG TORLESS,29
79928,ROBERT F HILL,Q1682163,JAN ROBERT MULLER,MARS ATTACKS THE WORLD,LOTRANDO A ZUBEJDA,30
79928,ROBERT F HILL,Q7347070,ROBERT LYNN,MARS ATTACKS THE WORLD,TWO LETTER ALIBI,42
79928,ROBERT F HILL,Q12049498,ROBERT JISA,MARS ATTACKS THE WORLD,Q104894736,0
79928,ROBERT F HILL,Q313981,ROBERT HARRIS,MARS ATTACKS THE WORLD,THE GHOST WRITER,42
79928,ROBERT F HILL,Q7347654,ROBERT MIANO,MARS ATTACKS THE WORLD,STORM CATCHER,46
79928,ROBERT F HILL,Q214732,ROBERT GILBERT,MARS ATTACKS THE WORLD,THE TIGER MURDER CASE,51
79928,ROBERT F HILL,Q7343062,ROBERT CONNOLLY,MARS ATTACKS THE WORLD,THE MONKEY'S MASK,46
