acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
39257,VICTORIA. DEPT. OF HEALTH,Q7926776,VICTORIA HILL,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,THE CHAPERONE,26
39257,VICTORIA. DEPT. OF HEALTH,Q3561354,VITTORIA LEPANTO,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,LUCRETIA BORGIA,25
39257,VICTORIA. DEPT. OF HEALTH,Q2522555,VICTOR POTEL,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,THE LITTLE SHEPHERD OF KINGDOM COME,46
39257,VICTORIA. DEPT. OF HEALTH,Q3557641,VICTOR DE FAST,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,LE RECIF DE CORAIL,29
39257,VICTORIA. DEPT. OF HEALTH,Q19979226,VICTORIA MERCANTON,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,THE BALL OF COUNT ORGEL,38
39257,VICTORIA. DEPT. OF HEALTH,Q512008,VICTORIA SHAW,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,I AIM AT THE STARS,35
39257,VICTORIA. DEPT. OF HEALTH,Q55447,VITTORIO DE SETA,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,BANDITI A ORGOSOLO,35
39257,VICTORIA. DEPT. OF HEALTH,Q571006,VICTOR PAVLOV,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,OPERATION Y AND OTHER SHURIK'S ADVENTURES,47
39257,VICTORIA. DEPT. OF HEALTH,Q433683,VICTORIA CHAPLIN,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,A COUNTESS FROM HONG KONG,32
39257,VICTORIA. DEPT. OF HEALTH,Q7926485,VICTOR DI MELLO,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,"SOLIDAO, UMA LINDA HISTORIA DE AMOR",33
39257,VICTORIA. DEPT. OF HEALTH,Q9093453,VICTORIA VERA,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,THE NEW SPANIARDS,32
39257,VICTORIA. DEPT. OF HEALTH,Q271597,VICTORIA TENNANT,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,BRAM STOKER'S LEGEND OF THE MUMMY,44
39257,VICTORIA. DEPT. OF HEALTH,Q3893979,PAOLO DE VITA,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,THE ROOM OF THE SCIROCCO,44
39257,VICTORIA. DEPT. OF HEALTH,Q16731845,VICTORIA MAHONEY,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,THE FIRST 9 1/2  WEEKS,28
39257,VICTORIA. DEPT. OF HEALTH,Q4011283,VICTORIA CABELLO,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,IL COSMO SUL COMO,27
39257,VICTORIA. DEPT. OF HEALTH,Q2583606,VICTORIA ONETTO,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,TESORO MIO,27
39257,VICTORIA. DEPT. OF HEALTH,Q16735296,RACHEL VICTORIA ROBERTS,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,RESPECT,19
39257,VICTORIA. DEPT. OF HEALTH,Q19810,VICTORIA BECKHAM,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,SPICE WORLD,15
39257,VICTORIA. DEPT. OF HEALTH,Q469920,VICTORIA PRATT,THE SCHOOL NURSE; HEALTH EXAMINATION OF THE SCHOOL ENTRANT,HER FATAL FLAW,28
