acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
76759,JOHN FOX,Q51114,JOHN FORD,PLAY SCHOOL. SPECIAL; CONCERT,THE MAN WHO SHOT LIBERTY VALANCE,44
76759,JOHN FOX,Q95456929,JAN FOLL,PLAY SCHOOL. SPECIAL; CONCERT,CENA ZA STESTI,39
76759,JOHN FOX,Q100977410,JOHN COMER,PLAY SCHOOL. SPECIAL; CONCERT,CALIGULA'S SPAWN,42
76759,JOHN FOX,Q12025791,JOHN BOK,PLAY SCHOOL. SPECIAL; CONCERT,CITIZEN HAVEL IS ROLLING THE EMPTY BARRELS,35
76759,JOHN FOX,Q6225102,JOHN CARDOS,PLAY SCHOOL. SPECIAL; CONCERT,ACT OF PIRACY,40
76759,JOHN FOX,Q281621,JOHN GLOVER,PLAY SCHOOL. SPECIAL; CONCERT,THE CHOCOLATE WAR,41
76759,JOHN FOX,Q6238342,JOHN HAY,PLAY SCHOOL. SPECIAL; CONCERT,THERE'S ONLY ONE JIMMY GRIMBLE,35
76759,JOHN FOX,Q1699385,JOHN BOYEGA,PLAY SCHOOL. SPECIAL; CONCERT,IMPERIAL DREAMS,43
76759,JOHN FOX,Q109772842,ALEX JONATHAN FOX,PLAY SCHOOL. SPECIAL; CONCERT,WILD RICE,28
76759,JOHN FOX,Q181006,JOHN BOWERS,PLAY SCHOOL. SPECIAL; CONCERT,DAUGHTERS WHO PAY,41
76759,JOHN FOX,Q3181147,JOHN BURTON,PLAY SCHOOL. SPECIAL; CONCERT,IN THE HEART OF A FOOL,37
76759,JOHN FOX,Q1699167,JOHN ARNOLD,PLAY SCHOOL. SPECIAL; CONCERT,THE SOCIAL CODE,48
76759,JOHN FOX,Q1700099,JOHN FOX,PLAY SCHOOL. SPECIAL; CONCERT,THE TRAIL OF THE LONESOME PINE,39
76759,JOHN FOX,Q3181611,JOHN GORMAN,PLAY SCHOOL. SPECIAL; CONCERT,HOME SWEET HOME,38
76759,JOHN FOX,Q6235082,JOHN GEORGE,PLAY SCHOOL. SPECIAL; CONCERT,THE CONQUERING POWER,43
76759,JOHN FOX,Q99035,GEORG JOHN,PLAY SCHOOL. SPECIAL; CONCERT,THE FLUTE CONCERT OF SANS-SOUCI,52
76759,JOHN FOX,Q2003971,JOHN HARRON,PLAY SCHOOL. SPECIAL; CONCERT,EACH DAWN I DIE,38
76759,JOHN FOX,Q39683103,JOHN COOK,PLAY SCHOOL. SPECIAL; CONCERT,A GUN FIGHTIN' GENTLEMAN,24
76759,JOHN FOX,Q4140550,JOHN COOKE,PLAY SCHOOL. SPECIAL; CONCERT,THE PRINCE OF AVENUE A,29
76759,JOHN FOX,Q6226774,JOHN COLTON,PLAY SCHOOL. SPECIAL; CONCERT,THE WOMAN WHO WALKED ALONE,42
76759,JOHN FOX,Q553955,JOHAN BOJER,PLAY SCHOOL. SPECIAL; CONCERT,THE POWER OF A LIE,31
76759,JOHN FOX,Q327130,JOHN BOLES,PLAY SCHOOL. SPECIAL; CONCERT,REDHEADS ON PARADE,40
76759,JOHN FOX,Q16005809,JOHN F. HAMILTON,PLAY SCHOOL. SPECIAL; CONCERT,THE MOUNTAIN EAGLE,31
76759,JOHN FOX,Q17485906,JOHN DARROW,PLAY SCHOOL. SPECIAL; CONCERT,HELL'S ANGELS,40
76759,JOHN FOX,Q547495,JOHN FARROW,PLAY SCHOOL. SPECIAL; CONCERT,THE COMMON LAW,44
76759,JOHN FOX,Q21620285,JOHN F. GOODRICH,PLAY SCHOOL. SPECIAL; CONCERT,THE ROUGH RIDERS,28
76759,JOHN FOX,Q507665,JOHN BYRON,PLAY SCHOOL. SPECIAL; CONCERT,SPITE MARRIAGE,29
76759,JOHN FOX,Q1701288,JOHN P. FULTON,PLAY SCHOOL. SPECIAL; CONCERT,SHE GOES TO WAR,38
76759,JOHN FOX,Q3181455,JOHN F. GOODRICH,PLAY SCHOOL. SPECIAL; CONCERT,LILIES OF THE FIELD,30
76759,JOHN FOX,Q18638532,JOHN DILSON,PLAY SCHOOL. SPECIAL; CONCERT,HOLD THAT CO-ED,43
76759,JOHN FOX,Q51575,JOHN HUSTON,PLAY SCHOOL. SPECIAL; CONCERT,FREUD: THE SECRET PASSION,39
76759,JOHN FOX,Q6233736,JOHN FOSTER,PLAY SCHOOL. SPECIAL; CONCERT,GOOD OLD SCHOOLDAYS,48
76759,JOHN FOX,Q2499838,ROY FOX,PLAY SCHOOL. SPECIAL; CONCERT,A NIGHT LIKE THIS,27
76759,JOHN FOX,Q1866991,JOHN FERNHOUT,PLAY SCHOOL. SPECIAL; CONCERT,FORTRESS OF PEACE,41
76759,JOHN FOX,Q1699139,JOHN ALTON,PLAY SCHOOL. SPECIAL; CONCERT,LAKE PLACID SERENADE,43
76759,JOHN FOX,Q1658619,JOHN BAXTER,PLAY SCHOOL. SPECIAL; CONCERT,OLD MOTHER RILEY IN SOCIETY,41
76759,JOHN FOX,Q6237837,JOHN HARLOW,PLAY SCHOOL. SPECIAL; CONCERT,THOSE PEOPLE NEXT DOOR,49
76759,JOHN FOX,Q6222369,JOHN BOLAND,PLAY SCHOOL. SPECIAL; CONCERT,PIERNAS DE SEDA,43
76759,JOHN FOX,Q3181785,JOHN HOWARD,PLAY SCHOOL. SPECIAL; CONCERT,THE MAD DOCTOR,39
76759,JOHN FOX,Q798663,JOHN FOULDS,PLAY SCHOOL. SPECIAL; CONCERT,TEN MINUTE ALIBI,19
76759,JOHN FOX,Q54819584,JOHN BURTON,PLAY SCHOOL. SPECIAL; CONCERT,FOREIGN CORRESPONDENT,38
76759,JOHN FOX,Q3181696,JOHN HARMON,PLAY SCHOOL. SPECIAL; CONCERT,COUNT THE HOURS,43
76759,JOHN FOX,Q503911,JOHN ABBOTT,PLAY SCHOOL. SPECIAL; CONCERT,THE FALCON IN HOLLYWOOD,40
76759,JOHN FOX,Q1345163,JOHN CONTE,PLAY SCHOOL. SPECIAL; CONCERT,EACH DAWN I DIE,38
76759,JOHN FOX,Q5583445,JOHN BOTVID,PLAY SCHOOL. SPECIAL; CONCERT,KAJAN GAR TILL SJOSS,38
76759,JOHN FOX,Q315217,JOHN FORSYTHE,PLAY SCHOOL. SPECIAL; CONCERT,CHARLIE'S ANGELS: FULL THROTTLE,39
76759,JOHN FOX,Q1390451,JOHN HODIAK,PLAY SCHOOL. SPECIAL; CONCERT,SUNDAY DINNER FOR A SOLDIER,41
76759,JOHN FOX,Q125686,JO JONES,PLAY SCHOOL. SPECIAL; CONCERT,JAMMIN' THE BLUES,28
76759,JOHN FOX,Q319746,JOHN FANTE,PLAY SCHOOL. SPECIAL; CONCERT,WALK ON THE WILD SIDE,42
76759,JOHN FOX,Q3612117,FELIX KROHN,PLAY SCHOOL. SPECIAL; CONCERT,LINNAISTEN VIHREA KAMARI,31
76759,JOHN FOX,Q5708359,JOHN ELFSTROM,PLAY SCHOOL. SPECIAL; CONCERT,WHILE THE CITY SLEEPS,42
76759,JOHN FOX,Q935717,JOHN CRAWFORD,PLAY SCHOOL. SPECIAL; CONCERT,THE GREATEST SHOW ON EARTH,42
76759,JOHN FOX,Q1700513,JOHN HOYT,PLAY SCHOOL. SPECIAL; CONCERT,THE COMPANY SHE KEEPS,42
76759,JOHN FOX,Q1700086,JOHN FORD HOUSE,PLAY SCHOOL. SPECIAL; CONCERT,THE GREED OF WILLIAM HART,35
76759,JOHN FOX,Q5580268,JOHNNY BODE,PLAY SCHOOL. SPECIAL; CONCERT,ASA-NISSE,28
76759,JOHN FOX,Q3425956,JOHANNES FONSS,PLAY SCHOOL. SPECIAL; CONCERT,Q12311880,0
76759,JOHN FOX,Q8836325,JOHN FRANCO,PLAY SCHOOL. SPECIAL; CONCERT,OUTRAGE,24
76759,JOHN FOX,Q5395596,ERROL JOHN,PLAY SCHOOL. SPECIAL; CONCERT,THE SINS OF RACHEL CADE,40
76759,JOHN FOX,Q1376074,GEOFF JOHNS,PLAY SCHOOL. SPECIAL; CONCERT,SUPERMAN IV: THE QUEST FOR PEACE,41
76759,JOHN FOX,Q20973992,JOHN HUDSON,PLAY SCHOOL. SPECIAL; CONCERT,THE BATTLE AT APACHE PASS,35
76759,JOHN FOX,Q189366,JOHN BROWN,PLAY SCHOOL. SPECIAL; CONCERT,THE WILD ONE,41
