acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
83125,HENRI DIAMANT-BERGER,Q55081278,MOSHE DIAMANT,UN DROLE DE PAROISSIEN,DOUBLE IMPACT,40
83125,HENRI DIAMANT-BERGER,Q3132612,HENRY BARAKAT,UN DROLE DE PAROISSIEN,HASSAN AND NAYIMA,41
83125,HENRI DIAMANT-BERGER,Q27230272,HENRY BRANDT,UN DROLE DE PAROISSIEN,MASTERS OF THE CONGO JUNGLE,33
83125,HENRI DIAMANT-BERGER,Q64347074,NATHALIE BERGER,UN DROLE DE PAROISSIEN,CHAGRIN VALLEY,28
83125,HENRI DIAMANT-BERGER,Q83481203,BRIGITTE MANTILLERI,UN DROLE DE PAROISSIEN,Q96578231,0
83125,HENRI DIAMANT-BERGER,Q16937654,HANS HEINRICH EGGER,UN DROLE DE PAROISSIEN,HINTER DEN SIEBEN GLEISEN,47
83125,HENRI DIAMANT-BERGER,Q1256569,MARTIN BERGER,UN DROLE DE PAROISSIEN,A FREE PEOPLE,40
83125,HENRI DIAMANT-BERGER,Q764205,HENRI HELMAN,UN DROLE DE PAROISSIEN,WHERE IS PARSIFAL?,36
83125,HENRI DIAMANT-BERGER,Q35773023,HEINRICH BRANDT,UN DROLE DE PAROISSIEN,DER RACHER VON DAVOS,43
83125,HENRI DIAMANT-BERGER,Q1221669,DIETER BERNER,UN DROLE DE PAROISSIEN,EGON SCHIELE: DEATH AND THE MAIDEN,40
83125,HENRI DIAMANT-BERGER,Q1999212,HENRI ETIEVANT,UN DROLE DE PAROISSIEN,LA FOULE HURLE,39
83125,HENRI DIAMANT-BERGER,Q1291686,EDWARD BERGER,UN DROLE DE PAROISSIEN,FEMALE2 SEEKS HAPPY END,36
83125,HENRI DIAMANT-BERGER,Q629677,BERTHE DAGMAR,UN DROLE DE PAROISSIEN,SIMPLE SIMON AND THE DEVIL,42
83125,HENRI DIAMANT-BERGER,Q5571726,HENNING BERGER,UN DROLE DE PAROISSIEN,EMIGRANT,27
83125,HENRI DIAMANT-BERGER,Q510692,HENRI DIAMANT-BERGER,UN DROLE DE PAROISSIEN,L'AFFAIRE DE LA RUE DE LOURCINE,45
83125,HENRI DIAMANT-BERGER,Q718451,HENRY BERGMAN,UN DROLE DE PAROISSIEN,CHARLIE'S LIFE,39
83125,HENRI DIAMANT-BERGER,Q713011,HENRI BERNSTEIN,UN DROLE DE PAROISSIEN,SHACKLES OF GOLD,32
83125,HENRI DIAMANT-BERGER,Q3130636,HENRI BAUDIN,UN DROLE DE PAROISSIEN,COUSIN BETTE,41
83125,HENRI DIAMANT-BERGER,Q33436811,HENRI BERENY,UN DROLE DE PAROISSIEN,Q20494796,0
83125,HENRI DIAMANT-BERGER,Q3526301,THEO BERGERAT,UN DROLE DE PAROISSIEN,THE FLOWER OF THE INDIES,35
83125,HENRI DIAMANT-BERGER,Q20250428,MARTIN BERGER,UN DROLE DE PAROISSIEN,A FREE PEOPLE,40
83125,HENRI DIAMANT-BERGER,Q3425827,RENE BERGERON,UN DROLE DE PAROISSIEN,GANGSTER VON PARIS,50
83125,HENRI DIAMANT-BERGER,Q3132795,HENRI GARAT,UN DROLE DE PAROISSIEN,DER KONGRESS TANZT,45
83125,HENRI DIAMANT-BERGER,Q3131042,HENRI EBSTEIN,UN DROLE DE PAROISSIEN,BEN-HUR,28
83125,HENRI DIAMANT-BERGER,Q5571501,THEODOR BERGE,UN DROLE DE PAROISSIEN,VI SOM GAR KJOKKENVEIEN,31
83125,HENRI DIAMANT-BERGER,Q758516,AUBREY MATHER,UN DROLE DE PAROISSIEN,ADVENTURES OF DON JUAN,45
83125,HENRI DIAMANT-BERGER,Q43247,INGRID BERGMAN,UN DROLE DE PAROISSIEN,DEAD MEN DON'T WEAR PLAID,47
83125,HENRI DIAMANT-BERGER,Q5573181,ERIK BERGSTRAND,UN DROLE DE PAROISSIEN,Q18243164,0
83125,HENRI DIAMANT-BERGER,Q1606514,HENRY BERMAN,UN DROLE DE PAROISSIEN,A DAMSEL IN DISTRESS,48
83125,HENRI DIAMANT-BERGER,Q3554235,VALERIE BERGERE,UN DROLE DE PAROISSIEN,IT'S LOVE I'M AFTER,34
83125,HENRI DIAMANT-BERGER,Q4009798,VERA BERGMAN,UN DROLE DE PAROISSIEN,I'LL SING NO MORE,41
