acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
75648,PAUL STEINBRONER,Q12012093,OYSTEIN ROGER,PSYCHOACTIVE,MARIAS MENN,26
75648,PAUL STEINBRONER,Q447892,PAUL SORVINO,PSYCHOACTIVE,COVER ME,40
75648,PAUL STEINBRONER,Q2524503,PAUL SHENAR,PSYCHOACTIVE,DREAM LOVER,26
75648,PAUL STEINBRONER,Q3372298,PAUL TIMAN,PSYCHOACTIVE,THE FUGITIVE,33
75648,PAUL STEINBRONER,Q7724,AUGUST STRINDBERG,PSYCHOACTIVE,COMRADES,40
75648,PAUL STEINBRONER,Q7153461,PAUL SCHEER,PSYCHOACTIVE,LONG SHOT,38
75648,PAUL STEINBRONER,Q714177,PAL SANDOR,PSYCHOACTIVE,SALAMON & STOCK SHOW,27
75648,PAUL STEINBRONER,Q2719798,ROBERT W. PAUL,PSYCHOACTIVE,INCIDENT AT CLOVELLY COTTAGE,35
75648,PAUL STEINBRONER,Q15439821,PAUL SOLET,PSYCHOACTIVE,GRACE,35
75648,PAUL STEINBRONER,Q106714341,PAUL PFEIFFER,PSYCHOACTIVE,Q104654797,0
75648,PAUL STEINBRONER,Q95889608,RUDOLF TERNER,PSYCHOACTIVE,Q106720180,0
75648,PAUL STEINBRONER,Q1375823,PAUL SCHNEIDER,PSYCHOACTIVE,CAFE SOCIETY,42
75648,PAUL STEINBRONER,Q195691,AMANDLA STENBERG,PSYCHOACTIVE,"EVERYTHING, EVERYTHING",30
75648,PAUL STEINBRONER,Q94586,PAUL L. STEIN,PSYCHOACTIVE,THE RED PEACOCK,44
75648,PAUL STEINBRONER,Q108942,AXEL STEIN,PSYCHOACTIVE,SCHUTZENGEL,43
75648,PAUL STEINBRONER,Q781776,PAUL SCARDON,PSYCHOACTIVE,THE HAWK,40
75648,PAUL STEINBRONER,Q68443,JULIUS NEUBRONNER,PSYCHOACTIVE,Q106719698,0
75648,PAUL STEINBRONER,Q109823389,AUSTIN DELARONDE,PSYCHOACTIVE,THANK YOU SEAGULLS,20
75648,PAUL STEINBRONER,Q3372145,PAUL SABLON,PSYCHOACTIVE,Q3204627,0
75648,PAUL STEINBRONER,Q66410,PAUL WEGENER,PSYCHOACTIVE,UNHEIMLICHE GESCHICHTEN,40
75648,PAUL STEINBRONER,Q350704,MAX STEINER,PSYCHOACTIVE,WHITE HEAT,45
75648,PAUL STEINBRONER,Q3372211,PAUL SLOANE,PSYCHOACTIVE,THE SHOCK PUNCH,52
75648,PAUL STEINBRONER,Q97794,PAUL WESTERMEIER,PSYCHOACTIVE,MASCOTS,42
75648,PAUL STEINBRONER,Q390558,RUNE CARLSTEN,PSYCHOACTIVE,ETT FARLIGT FRIERI,27
75648,PAUL STEINBRONER,Q18482725,J. ROBERT PAULINE,PSYCHOACTIVE,THE MYSTERY MIND,29
75648,PAUL STEINBRONER,Q15454922,PAUL RENO,PSYCHOACTIVE,THE ANCIENT LAW,30
75648,PAUL STEINBRONER,Q58957688,AUGUSTIN BERGER,PSYCHOACTIVE,THE KIDNAPPING OF FUX THE BANKER,18
75648,PAUL STEINBRONER,Q35984655,PAUL ROHDE,PSYCHOACTIVE,NORDHAVETS MAEND,29
75648,PAUL STEINBRONER,Q66763865,PAUL SEHNERT,PSYCHOACTIVE,TSEKA KOMISSAR MIROSTSENKO,21
75648,PAUL STEINBRONER,Q927985,PAUL TERRY,PSYCHOACTIVE,THE UNINVITED PESTS,39
75648,PAUL STEINBRONER,Q453839,PAUL STRAND,PSYCHOACTIVE,NATIVE LAND,43
75648,PAUL STEINBRONER,Q23620243,PAUL PORTIER,PSYCHOACTIVE,THE WOMAN IN GOLD,21
75648,PAUL STEINBRONER,Q3723085,ELIO STEINER,PSYCHOACTIVE,DON PASQUALE,33
75648,PAUL STEINBRONER,Q3418301,RALPH STEINER,PSYCHOACTIVE,THE CITY,30
75648,PAUL STEINBRONER,Q62674151,PAUL PEREZ,PSYCHOACTIVE,CAREERS,32
75648,PAUL STEINBRONER,Q7152916,PAUL PEREZ,PSYCHOACTIVE,CAREERS,32
75648,PAUL STEINBRONER,Q3372175,PAUL SCHILLER,PSYCHOACTIVE,CALL OF THE BLOOD,28
75648,PAUL STEINBRONER,Q325520,PAUL SIPLE,PSYCHOACTIVE,THE SECRET LAND,30
75648,PAUL STEINBRONER,Q2872141,AUSTIN TREVOR,PSYCHOACTIVE,CHAMPAGNE CHARLIE,41
75648,PAUL STEINBRONER,Q7152918,PAUL PERRY,PSYCHOACTIVE,TWO PLUS FOURS,23
75648,PAUL STEINBRONER,Q7153764,PAUL STANTON,PSYCHOACTIVE,ACROSS THE PACIFIC,40
75648,PAUL STEINBRONER,Q255668,PAUL STANTON,PSYCHOACTIVE,CRACK-UP,30
75648,PAUL STEINBRONER,Q2173872,RUDOLF STEINBOECK,PSYCHOACTIVE,DESPERATE JOURNEY,28
75648,PAUL STEINBRONER,Q87452,HANS STIEBNER,PSYCHOACTIVE,DOCTOR CRIPPEN LIVES,44
75648,PAUL STEINBRONER,Q1385381,PAUL STEWART,PSYCHOACTIVE,CHAMPION,40
75648,PAUL STEINBRONER,Q7153878,PAUL SUTTON,PSYCHOACTIVE,UNDER STRANGE FLAGS,19
75648,PAUL STEINBRONER,Q235792,RIE MASTENBROEK,PSYCHOACTIVE,OLYMPIA,21
75648,PAUL STEINBRONER,Q9057082,PAULINA SINGERMAN,PSYCHOACTIVE,CAPRICHOSA Y MILLONARIA,34
75648,PAUL STEINBRONER,Q54823905,PABLO TABERNERO,PSYCHOACTIVE,CAFE CANTANTE,40
75648,PAUL STEINBRONER,Q363763,PAUL TANNER,PSYCHOACTIVE,ORCHESTRA WIVES,44
75648,PAUL STEINBRONER,Q6938681,MURIEL STEINBECK,PSYCHOACTIVE,INTO THE STRAIGHT,28
75648,PAUL STEINBRONER,Q4980247,GABY STENBERG,PSYCHOACTIVE,SANGKAMMARTJUVEN,36
75648,PAUL STEINBRONER,Q13035748,PAULA STYGER,PSYCHOACTIVE,Q15919781,0
75648,PAUL STEINBRONER,Q27222917,PAUL VANDENBERGHE,PSYCHOACTIVE,MY FIRST LOVE,32
75648,PAUL STEINBRONER,Q3219890,PAL SKJONBERG,PSYCHOACTIVE,PA SLAGET ATTE,31
75648,PAUL STEINBRONER,Q12300811,AKSEL STEVNSBORG,PSYCHOACTIVE,FODBOLDPRAESTEN,30
75648,PAUL STEINBRONER,Q16012701,PAUL STADER,PSYCHOACTIVE,ABBOTT AND COSTELLO MEET FRANKENSTEIN,24
75648,PAUL STEINBRONER,Q2643088,ALEXANDER STEINBRECHER,PSYCHOACTIVE,DEAR FRIEND,26
75648,PAUL STEINBRONER,Q105271,PAUL PFEIFFER,PSYCHOACTIVE,WHO DROVE THE GREY FORD?,17
75648,PAUL STEINBRONER,Q65600655,PAUL BRUNO SCHREIBER,PSYCHOACTIVE,MYRTE OF THE DEMONS,32
75648,PAUL STEINBRONER,Q7153642,PAUL SLOANE,PSYCHOACTIVE,THE SUN SETS AT DAWN,19
75648,PAUL STEINBRONER,Q90134,PAUL SELTENHAMMER,PSYCHOACTIVE,THE COLOURFUL DREAM,32
75648,PAUL STEINBRONER,Q294555,PAUL TIBBETS,PSYCHOACTIVE,THE ATOMIC CAFE,30
75648,PAUL STEINBRONER,Q2405722,PAUL STEVENS,PSYCHOACTIVE,PATTON,33
75648,PAUL STEINBRONER,Q2062674,PAUL TABORI,PSYCHOACTIVE,SPACEWAYS,38
75648,PAUL STEINBRONER,Q1312600,ROBERT ELLENSTEIN,PSYCHOACTIVE,NORTH BY NORTHWEST,33
75648,PAUL STEINBRONER,Q3247749,PAUL ROGERS,PSYCHOACTIVE,THE HOMECOMING,38
75648,PAUL STEINBRONER,Q12332248,POUL TYRON,PSYCHOACTIVE,FATHER OF FOUR IN A SUNNY MOOD,14
75648,PAUL STEINBRONER,Q766709,AUGUSTE LE BRETON,PSYCHOACTIVE,RAZZIA SUR LA CHNOUF,31
75648,PAUL STEINBRONER,Q2062658,PAUL SYLBERT,PSYCHOACTIVE,SLIVER,44
75648,PAUL STEINBRONER,Q39663943,CARL STUEBER,PSYCHOACTIVE,Q1213334,0
75648,PAUL STEINBRONER,Q745238,PAUL SORENSEN,PSYCHOACTIVE,THE STEEL CLAW,31
75648,PAUL STEINBRONER,Q7152926,PAUL PETERSON,PSYCHOACTIVE,THE MONOLITH MONSTERS,24
75648,PAUL STEINBRONER,Q7153378,PAUL RYDER,PSYCHOACTIVE,THE GIRL IN THE PICTURE,29
75648,PAUL STEINBRONER,Q1746534,PAUL PETERSEN,PSYCHOACTIVE,HOUSEBOAT,38
75648,PAUL STEINBRONER,Q1480982,PETER PAUL,PSYCHOACTIVE,RESURRECTION,33
75648,PAUL STEINBRONER,Q3372229,PAUL STANLEY,PSYCHOACTIVE,CRY TOUGH,19
75648,PAUL STEINBRONER,Q38471406,PAUL SCHLEISNER,PSYCHOACTIVE,JETPILOTER,36
75648,PAUL STEINBRONER,Q1626414,PAUL ROGERS,PSYCHOACTIVE,BILLY BUDD,9
75648,PAUL STEINBRONER,Q7153771,PAUL STASSINO,PSYCHOACTIVE,THE LONG SHIPS,31
75648,PAUL STEINBRONER,Q55084239,PAUL ZEIDLER,PSYCHOACTIVE,AROUND THE WORLD IN EIGHTY DAYS,23
75648,PAUL STEINBRONER,Q750535,ASTRID BONER,PSYCHOACTIVE,THE MURDERER WITH THE SILK SCARF,23
75648,PAUL STEINBRONER,Q7153474,PAUL SCHNEIDER,PSYCHOACTIVE,THAT TENNESSEE BEAT,26
75648,PAUL STEINBRONER,Q281258,JACQUES STERNBERG,PSYCHOACTIVE,A MATTER OF DAYS,29
75648,PAUL STEINBRONER,Q3018825,DAVID STEINBERG,PSYCHOACTIVE,PATERNITY,38
75648,PAUL STEINBRONER,Q19910938,PAULI RINNE,PSYCHOACTIVE,Q29018752,0
75648,PAUL STEINBRONER,Q1399390,RUSSELL STREINER,PSYCHOACTIVE,THE AMERICAN NIGHTMARE,29
75648,PAUL STEINBRONER,Q15963960,FLORA STEINBERG,PSYCHOACTIVE,THE ISLAND,36
75648,PAUL STEINBRONER,Q295542,PAUL STANLEY,PSYCHOACTIVE,MISSION: IMPOSSIBLE VS. THE MOB,24
75648,PAUL STEINBRONER,Q3898155,PAUL SHORTINO,PSYCHOACTIVE,THE STEWARDESSES,29
75648,PAUL STEINBRONER,Q1067522,CHARLY STEINBERGER,PSYCHOACTIVE,WOMEN IN HOSPITAL,34
75648,PAUL STEINBRONER,Q3372170,PAUL SAVATIER,PSYCHOACTIVE,JOSEPHA,32
75648,PAUL STEINBRONER,Q10346825,PAULO SILVINO,PSYCHOACTIVE,ASCENSAO E QUEDA DE UM PAQUERA,24
75648,PAUL STEINBRONER,Q291293,PAMELA STEPHENSON,PSYCHOACTIVE,THE COMEBACK,50
75648,PAUL STEINBRONER,Q2872139,AUSTIN STOKER,PSYCHOACTIVE,UNINVITED,29
75648,PAUL STEINBRONER,Q43805,PETER STEINER,PSYCHOACTIVE,Q1823847,0
75648,PAUL STEINBRONER,Q6101482,RAUL TAIBO,PSYCHOACTIVE,NECROFOBIA,27
75648,PAUL STEINBRONER,Q313098,PAUL RODGERS,PSYCHOACTIVE,THE ABDICATION,38
75648,PAUL STEINBRONER,Q181028,PETER STEINER,PSYCHOACTIVE,THREE LEDERHOSEN IN ST. TROPEZ,20
75648,PAUL STEINBRONER,Q4028,PAUL SIMON,PSYCHOACTIVE,THE GREAT BUCK HOWARD,36
75648,PAUL STEINBRONER,Q363989,PAUL SCHRADER,PSYCHOACTIVE,HARDCORE,40
75648,PAUL STEINBRONER,Q7356666,RODERICK PAULATE,PSYCHOACTIVE,ALKITRANG DUGO,15
75648,PAUL STEINBRONER,Q11994944,PAUL RENE ROESTAD,PSYCHOACTIVE,THE CHIEFTAIN,40
75648,PAUL STEINBRONER,Q22269291,PAMELA STONEBROOK,PSYCHOACTIVE,CINDERELLA,27
75648,PAUL STEINBRONER,Q117506,EMIL STEINBERGER,PSYCHOACTIVE,THE FORMULA,35
75648,PAUL STEINBRONER,Q18327299,PAVLA USTINOV,PSYCHOACTIVE,THE THIEF OF BAGHDAD,31
75648,PAUL STEINBRONER,Q2665926,PAUL STEENBERGEN,PSYCHOACTIVE,MR. SLOTTER'S JUBILEE,25
75648,PAUL STEINBRONER,Q510320,PAUL THEROUX,PSYCHOACTIVE,THE MOSQUITO COAST,40
75648,PAUL STEINBRONER,Q87548,RUDOLF STEINER,PSYCHOACTIVE,CONVERSATION WITH THE BEAST,36
