acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
79323,E. DEAN PARMELEE,Q239770,ANNE REVERE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE THIN MAN GOES HOME,49
79323,E. DEAN PARMELEE,Q6369285,KAREL ENGEL,HOW YOU SEE; HOW THE TELEPHONE TALKS,"HOW TO DROWN DR. MRACEK, THE LAWYER",53
79323,E. DEAN PARMELEE,Q96278876,PAMELA ADIE,HOW YOU SEE; HOW THE TELEPHONE TALKS,UNDER THE RAINBOW,31
79323,E. DEAN PARMELEE,Q6369300,KAREL HERMANEK,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE YOUNG MAN AND MOBY DICK,42
79323,E. DEAN PARMELEE,Q949330,PAWEL EDELMAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE LIFE BEFORE HER EYES,44
79323,E. DEAN PARMELEE,Q12043989,PAVEL ANDEL,HOW YOU SEE; HOW THE TELEPHONE TALKS,NESMRTELNA TETA,36
79323,E. DEAN PARMELEE,Q3373190,PAWEL DELAG,HOW YOU SEE; HOW THE TELEPHONE TALKS,CHLOPAKI NIE PLACZA,30
79323,E. DEAN PARMELEE,Q1713263,JUNE DIANE RAPHAEL,HOW YOU SEE; HOW THE TELEPHONE TALKS,ANCHORMAN 2: THE LEGEND CONTINUES,42
79323,E. DEAN PARMELEE,Q20453892,DIAN P. RAMLEE,HOW YOU SEE; HOW THE TELEPHONE TALKS,MAHATHIR: THE JOURNEY,36
79323,E. DEAN PARMELEE,Q5538457,GEORGE DEAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,"A LONG, LONG WAY TO TIPPERARY",38
79323,E. DEAN PARMELEE,Q3161874,JANE LEE,HOW YOU SEE; HOW THE TELEPHONE TALKS,TELL IT TO THE MARINES,46
79323,E. DEAN PARMELEE,Q918353,KARL DANE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE SON OF THE SHEIK,51
79323,E. DEAN PARMELEE,Q5349347,EILEEN DENNES,HOW YOU SEE; HOW THE TELEPHONE TALKS,MR. JUSTICE RAFFLES,23
79323,E. DEAN PARMELEE,Q3588470,EMILE DRAIN,HOW YOU SEE; HOW THE TELEPHONE TALKS,PEARLS OF THE CROWN,48
79323,E. DEAN PARMELEE,Q3426406,RENE JEANNE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE DUEL,28
79323,E. DEAN PARMELEE,Q3015155,DANIELE PAROLA,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE LAST BLOW,42
79323,E. DEAN PARMELEE,Q905187,JEAN PAINLEVE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE SEAHORSE,43
79323,E. DEAN PARMELEE,Q7273336,R.E. DEARING,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE YOUNG MR PITT,42
79323,E. DEAN PARMELEE,Q4945483,PAULETTE DUVERNET,HOW YOU SEE; HOW THE TELEPHONE TALKS,MAN WITHOUT A NAME,38
79323,E. DEAN PARMELEE,Q436022,JEAN PARKER,HOW YOU SEE; HOW THE TELEPHONE TALKS,HOLLYWOOD WITHOUT MAKE-UP,47
79323,E. DEAN PARMELEE,Q3371031,PAUL DEMANGE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE MAN OF THE HOUR,44
79323,E. DEAN PARMELEE,Q2399340,JEAN VALLEE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE MEN WITHOUT NAMES,46
79323,E. DEAN PARMELEE,Q20679184,SHIRLEY DEANE,HOW YOU SEE; HOW THE TELEPHONE TALKS,LOVE ON A BUDGET,35
79323,E. DEAN PARMELEE,Q3023076,DENISE PELLETIER,HOW YOU SEE; HOW THE TELEPHONE TALKS,A LA CROISEE DES CHEMINS,34
79323,E. DEAN PARMELEE,Q973490,PARLEY BAER,HOW YOU SEE; HOW THE TELEPHONE TALKS,WHERE WERE YOU WHEN THE LIGHTS WENT OUT?,51
79323,E. DEAN PARMELEE,Q1189988,DENVER PYLE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE HORSE SOLDIERS,45
79323,E. DEAN PARMELEE,Q3372586,PAULE EMANUELE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE MOST BEAUTIFUL MONTH,37
79323,E. DEAN PARMELEE,Q83359,JAMES DEAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,JAMES DEAN: THE FIRST AMERICAN TEENAGER,44
79323,E. DEAN PARMELEE,Q56259745,HARRY LEE DANZIGER,HOW YOU SEE; HOW THE TELEPHONE TALKS,BABES IN BAGDAD,20
79323,E. DEAN PARMELEE,Q6077601,ISABEL DEAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE WOMAN'S ANGLE,35
79323,E. DEAN PARMELEE,Q2891063,DON PELELE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE LITTLE PARADE,38
79323,E. DEAN PARMELEE,Q5217935,DANIEL LEWIS JAMES,HOW YOU SEE; HOW THE TELEPHONE TALKS,"THE BEAST FROM 20,000 FATHOMS",41
79323,E. DEAN PARMELEE,Q16081711,GENE MARTEL,HOW YOU SEE; HOW THE TELEPHONE TALKS,DIPLOMATIC PASSPORT,26
79323,E. DEAN PARMELEE,Q1732179,PAMELA DUNCAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,DON'T GIVE UP THE SHIP,46
79323,E. DEAN PARMELEE,Q3174949,JEAN VALERE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE SCARLET LADY,35
79323,E. DEAN PARMELEE,Q3176176,JEANNE VALERIE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE LOVES OF SALAMMBO,43
79323,E. DEAN PARMELEE,Q26720901,MARCELLE DESVIGNES,HOW YOU SEE; HOW THE TELEPHONE TALKS,LE DESORDRE ET LA NUIT,35
79323,E. DEAN PARMELEE,Q1173267,DAVE LEE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE MASQUE OF THE RED DEATH,42
79323,E. DEAN PARMELEE,Q2074462,PETER DANE,HOW YOU SEE; HOW THE TELEPHONE TALKS,CITTA VIOLENTA,29
79323,E. DEAN PARMELEE,Q172584,DEAN REED,HOW YOU SEE; HOW THE TELEPHONE TALKS,GOD MADE THEM... I KILL THEM,43
79323,E. DEAN PARMELEE,Q982519,CARMELO BENE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE SYNDICATE: A DEATH IN THE FAMILY,40
79323,E. DEAN PARMELEE,Q3014556,DANIEL POMMEREULLE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE WIND OF THE NIGHT,43
79323,E. DEAN PARMELEE,Q6771728,MARLENE DAUDEN,HOW YOU SEE; HOW THE TELEPHONE TALKS,ELIZABETH,23
79323,E. DEAN PARMELEE,Q738514,JEAN LEPAGE,HOW YOU SEE; HOW THE TELEPHONE TALKS,UNDER THE SIGN OF THE BULL,46
79323,E. DEAN PARMELEE,Q3361776,PAMELA HENSLEY,HOW YOU SEE; HOW THE TELEPHONE TALKS,THERE WAS A CROOKED MAN...,38
79323,E. DEAN PARMELEE,Q61816579,DAPHNE DARE,HOW YOU SEE; HOW THE TELEPHONE TALKS,CARLA'S SONG,26
79323,E. DEAN PARMELEE,Q3023071,DENISE MORELLE,HOW YOU SEE; HOW THE TELEPHONE TALKS,ONCE UPON A TIME IN THE EAST,44
79323,E. DEAN PARMELEE,Q3219888,LAWRENCE DANE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE HEATWAVE LASTED FOUR DAYS,44
79323,E. DEAN PARMELEE,Q3169526,JEAN-PIERRE LEGARE,HOW YOU SEE; HOW THE TELEPHONE TALKS,O.K. ... LALIBERTE,33
79323,E. DEAN PARMELEE,Q357936,DANIEL PEARL,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE TEXAS CHAIN SAW MASSACRE,41
79323,E. DEAN PARMELEE,Q1162062,DANIEL PEARL,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE TEXAS CHAINSAW MASSACRE,42
79323,E. DEAN PARMELEE,Q3173100,JEAN LE MOUEL,HOW YOU SEE; HOW THE TELEPHONE TALKS,LA LEGION SAUTE SUR KOLWEZI,48
79323,E. DEAN PARMELEE,Q648611,DEAN SEMLER,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE POWER OF ONE,47
79323,E. DEAN PARMELEE,Q3168621,JEAN-PAUL MUEL,HOW YOU SEE; HOW THE TELEPHONE TALKS,LE BAR DU TELEPHONE,48
79323,E. DEAN PARMELEE,Q3052981,EMMANUELLE PAREZE,HOW YOU SEE; HOW THE TELEPHONE TALKS,WEEKENDS OF A PERVERTED COUPLE,34
79323,E. DEAN PARMELEE,Q3022730,DENIS HAMEL,HOW YOU SEE; HOW THE TELEPHONE TALKS,J.A. MARTIN PHOTOGRAPHER,34
79323,E. DEAN PARMELEE,Q2851051,ANNE DELBEE,HOW YOU SEE; HOW THE TELEPHONE TALKS,JUDITH THERPAUVE,27
79323,E. DEAN PARMELEE,Q3782863,HAMILTON DEANE,HOW YOU SEE; HOW THE TELEPHONE TALKS,DRACULA,10
79323,E. DEAN PARMELEE,Q3173470,JEAN MAUREL,HOW YOU SEE; HOW THE TELEPHONE TALKS,CAP CANAILLE,21
79323,E. DEAN PARMELEE,Q7150361,PAUL DRANE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE MAN WHO SAW TOMORROW,37
79323,E. DEAN PARMELEE,Q2885024,DANIEL GREENE,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE ROSEBUD BEACH HOTEL,45
79323,E. DEAN PARMELEE,Q6513441,LEE DELANO,HOW YOU SEE; HOW THE TELEPHONE TALKS,SPLASH,20
79323,E. DEAN PARMELEE,Q7150189,PAUL DE MEO,HOW YOU SEE; HOW THE TELEPHONE TALKS,TRANCERS: CITY OF LOST ANGELS,32
79323,E. DEAN PARMELEE,Q28466208,DANIELA PAL,HOW YOU SEE; HOW THE TELEPHONE TALKS,SOMEBODY IS WATCHING YOU,41
79323,E. DEAN PARMELEE,Q56203042,DENISE PAYETTE,HOW YOU SEE; HOW THE TELEPHONE TALKS,Q56203080,0
79323,E. DEAN PARMELEE,Q3170167,JEAN-YVES LE MENER,HOW YOU SEE; HOW THE TELEPHONE TALKS,TRY THIS ONE FOR SIZE,43
