acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
21691,CHARLES E. WOLNIZER,Q1656923,CHARLES GIBSON,THEY FOUND A CAVE; WAXWORKS (CAPTIONED),THE MAGIC SCROLL,35
21691,CHARLES E. WOLNIZER,Q1656923,CHARLES GIBSON,THEY FOUND A CAVE; WAXWORKS,THE MAGIC SCROLL,38
21691,CHARLES E. WOLNIZER,Q28606905,CHARLES INOJIE,THEY FOUND A CAVE; WAXWORKS (CAPTIONED),THE JOHNSONS,33
21691,CHARLES E. WOLNIZER,Q28606905,CHARLES INOJIE,THEY FOUND A CAVE; WAXWORKS,THE JOHNSONS,32
21691,CHARLES E. WOLNIZER,Q1065270,CHARLES LAMONT,THEY FOUND A CAVE; WAXWORKS (CAPTIONED),THE GIRL WHO CAME BACK,48
21691,CHARLES E. WOLNIZER,Q1065270,CHARLES LAMONT,THEY FOUND A CAVE; WAXWORKS,THE GIRL WHO CAME BACK,54
21691,CHARLES E. WOLNIZER,Q2960804,CHARLEY ROGERS,THEY FOUND A CAVE; WAXWORKS (CAPTIONED),THE CRAZY WORLD OF LAUREL & HARDY,51
21691,CHARLES E. WOLNIZER,Q2960804,CHARLEY ROGERS,THEY FOUND A CAVE; WAXWORKS,THE CRAZY WORLD OF LAUREL & HARDY,49
21691,CHARLES E. WOLNIZER,Q5081344,CHARLES OFFICER,THEY FOUND A CAVE; WAXWORKS (CAPTIONED),INVISIBLE ESSENCE: THE LITTLE PRINCE,34
21691,CHARLES E. WOLNIZER,Q5081344,CHARLES OFFICER,THEY FOUND A CAVE; WAXWORKS,UNARMED VERSES,35
21691,CHARLES E. WOLNIZER,Q2801455,CHARLES B. PIERCE,THEY FOUND A CAVE; WAXWORKS (CAPTIONED),BOGGY CREEK II: AND THE LEGEND CONTINUES,45
21691,CHARLES E. WOLNIZER,Q2801455,CHARLES B. PIERCE,THEY FOUND A CAVE; WAXWORKS,THE TOWN THAT DREADED SUNDOWN,44
21691,CHARLES E. WOLNIZER,Q2221839,CHARLES DEKEUKELEIRE,THEY FOUND A CAVE; WAXWORKS (CAPTIONED),HISTOIRE DE DETECTIVE,35
21691,CHARLES E. WOLNIZER,Q2221839,CHARLES DEKEUKELEIRE,THEY FOUND A CAVE; WAXWORKS,HISTOIRE DE DETECTIVE,34
21691,CHARLES E. WOLNIZER,Q170411,CHARLES EAMES,THEY FOUND A CAVE; WAXWORKS (CAPTIONED),THE EXPANDING AIRPORT,39
21691,CHARLES E. WOLNIZER,Q170411,CHARLES EAMES,THEY FOUND A CAVE; WAXWORKS,THE EXPANDING AIRPORT,38
21691,CHARLES E. WOLNIZER,Q2959212,CHARLES GIMENEZ,THEY FOUND A CAVE; WAXWORKS (CAPTIONED),DIEUX DU STADE: MAKING OF THE 2010 CALENDAR,38
21691,CHARLES E. WOLNIZER,Q2959212,CHARLES GIMENEZ,THEY FOUND A CAVE; WAXWORKS,DIEUX DU STADE: MAKING OF THE 2010 CALENDAR,35
21691,CHARLES E. WOLNIZER,Q2960889,CHARLIE WEBER,THEY FOUND A CAVE; WAXWORKS (CAPTIONED),AS SICK AS THEY MADE US,47
21691,CHARLES E. WOLNIZER,Q2960889,CHARLIE WEBER,THEY FOUND A CAVE; WAXWORKS,AS SICK AS THEY MADE US,49
21691,CHARLES E. WOLNIZER,Q17476814,CHARLES-OLIVIER MICHAUD,THEY FOUND A CAVE; WAXWORKS (CAPTIONED),ON THE BEAT,38
