acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
77163,JIM MAGUIRE,Q60674494,AZITA MOGUIE,THE ARTIST AS SOCIAL CRITIC; VISIONARY,Q61065503,0
77163,JIM MAGUIRE,Q16213674,MARIAM NDAGIRE,THE ARTIST AS SOCIAL CRITIC; VISIONARY,KAFA COH,22
77163,JIM MAGUIRE,Q95171439,MAREK JICHA,THE ARTIST AS SOCIAL CRITIC; VISIONARY,OUT OF THE CITY,35
77163,JIM MAGUIRE,Q2660967,JIM MARSHALL,THE ARTIST AS SOCIAL CRITIC; VISIONARY,Q97660306,0
77163,JIM MAGUIRE,Q2307887,MARI IIJIMA,THE ARTIST AS SOCIAL CRITIC; VISIONARY,LORNA DOONE,25
77163,JIM MAGUIRE,Q3161967,JANIE MARESE,THE ARTIST AS SOCIAL CRITIC; VISIONARY,LA CHIENNE,21
77163,JIM MAGUIRE,Q6780233,MARY MAGUIRE,THE ARTIST AS SOCIAL CRITIC; VISIONARY,MYSTERIOUS MR. MOTO,33
77163,JIM MAGUIRE,Q6247863,JOHN MCGUIRE,THE ARTIST AS SOCIAL CRITIC; VISIONARY,STRANGER ON THE THIRD FLOOR,38
77163,JIM MAGUIRE,Q3300519,MAURICE CAM,THE ARTIST AS SOCIAL CRITIC; VISIONARY,LA TAVERNA DELLA LIBERTA,39
77163,JIM MAGUIRE,Q2903721,JOSE MAURER,THE ARTIST AS SOCIAL CRITIC; VISIONARY,24 HOURS IN THE LIFE OF A WOMAN,44
77163,JIM MAGUIRE,Q3035844,DON MCGUIRE,THE ARTIST AS SOCIAL CRITIC; VISIONARY,PRIDE OF THE MARINES,42
77163,JIM MAGUIRE,Q16090367,MARCY MCGUIRE,THE ARTIST AS SOCIAL CRITIC; VISIONARY,IT HAPPENED IN BROOKLYN,30
77163,JIM MAGUIRE,Q327303,JIRI MAREK,THE ARTIST AS SOCIAL CRITIC; VISIONARY,VITEZNA KRIDLA,35
77163,JIM MAGUIRE,Q1711059,JUDITH MAGRE,THE ARTIST AS SOCIAL CRITIC; VISIONARY,THE MAN IN THE RAINCOAT,47
77163,JIM MAGUIRE,Q3128644,MARGUERITE JAMOIS,THE ARTIST AS SOCIAL CRITIC; VISIONARY,IF PARIS WERE TOLD TO US,39
77163,JIM MAGUIRE,Q5955461,JULIO MARTEL,THE ARTIST AS SOCIAL CRITIC; VISIONARY,Q5827204,0
77163,JIM MAGUIRE,Q7940652,JIRI MARANEK,THE ARTIST AS SOCIAL CRITIC; VISIONARY,ZVONY Z RAKOSU,35
77163,JIM MAGUIRE,Q2902071,BIFF MCGUIRE,THE ARTIST AS SOCIAL CRITIC; VISIONARY,STATION SIX-SAHARA,44
77163,JIM MAGUIRE,Q6760380,MARGIE LISZT,THE ARTIST AS SOCIAL CRITIC; VISIONARY,INCOME TAX SAPPY,30
77163,JIM MAGUIRE,Q276181,JIM VARNEY,THE ARTIST AS SOCIAL CRITIC; VISIONARY,ERNEST SAVES CHRISTMAS,47
77163,JIM MAGUIRE,Q458257,JIMMY MAKULIS,THE ARTIST AS SOCIAL CRITIC; VISIONARY,RAMONA,23
77163,JIM MAGUIRE,Q42047341,JIMMIE MOORE,THE ARTIST AS SOCIAL CRITIC; VISIONARY,PEOPLE MEET AND SWEET MUSIC FILLS THE HEART,40
77163,JIM MAGUIRE,Q3300939,MAURICE JACQUIN,THE ARTIST AS SOCIAL CRITIC; VISIONARY,DEATH OF A KILLER,37
77163,JIM MAGUIRE,Q713479,JIMMY SAVILE,THE ARTIST AS SOCIAL CRITIC; VISIONARY,POP GEAR,18
77163,JIM MAGUIRE,Q165467,JIMMY PAGE,THE ARTIST AS SOCIAL CRITIC; VISIONARY,THE SONG REMAINS THE SAME,42
77163,JIM MAGUIRE,Q1670475,JIM MCBRIDE,THE ARTIST AS SOCIAL CRITIC; VISIONARY,DAVID HOLZMAN'S DIARY,34
