acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
76937,DAVID VASSER,Q5237811,DAVID MUNRO,HONG KONG ; SINGAPORE,YEAR ZERO: THE SILENT DEATH OF CAMBODIA,35
76937,DAVID VASSER,Q33438653,DAVID MAJ,HONG KONG ; SINGAPORE,HONEYMOON,36
76937,DAVID VASSER,Q11774409,DAVID SUKUP,HONG KONG ; SINGAPORE,Q12031762,0
76937,DAVID VASSER,Q3336235,NASSER HASHEMI,HONG KONG ; SINGAPORE,Q14756319,0
76937,DAVID VASSER,Q719035,DAVID SHIRE,HONG KONG ; SINGAPORE,MONKEY SHINES,50
76937,DAVID VASSER,Q3017803,DAVID DUFRESNE,HONG KONG ; SINGAPORE,THE MONOPOLY OF VIOLENCE,37
76937,DAVID VASSER,Q6188524,J. DAVID STEM,HONG KONG ; SINGAPORE,CLOCKSTOPPERS,31
76937,DAVID VASSER,Q5237900,DAVID N. WEISS,HONG KONG ; SINGAPORE,JIMMY NEUTRON: BOY GENIUS,33
76937,DAVID VASSER,Q727752,DAVID SOUL,HONG KONG ; SINGAPORE,HARRY'S HONG KONG,61
76937,DAVID VASSER,Q537190,DAVID KEITH,HONG KONG ; SINGAPORE,MEN OF HONOR,45
76937,DAVID VASSER,Q19618406,DAVID GECZY,HONG KONG ; SINGAPORE,GAME OVER CLUB,30
76937,DAVID VASSER,Q4157138,DAVID MILGAARD,HONG KONG ; SINGAPORE,THE DAVID MILGAARD STORY,33
76937,DAVID VASSER,Q5233827,DAVID FRAZEE,HONG KONG ; SINGAPORE,EVERYTHING'S GONE GREEN,48
76937,DAVID VASSER,Q102909095,DAVID SIS,HONG KONG ; SINGAPORE,Q80092344,0
76937,DAVID VASSER,Q1174348,DAVID EMMER,HONG KONG ; SINGAPORE,Q97275314,0
76937,DAVID VASSER,Q11774379,DAVID MATASEK,HONG KONG ; SINGAPORE,HOW POETS ARE LOSING THEIR ILLUSIONS,47
76937,DAVID VASSER,Q5241524,DAVID SVEHLIK,HONG KONG ; SINGAPORE,STOCKHOLM SYNDROME,43
76937,DAVID VASSER,Q2107349,DAVID LAROSE,HONG KONG ; SINGAPORE,DIEUX DU STADE: MAKING OF THE 2015 CALENDAR,30
76937,DAVID VASSER,Q27916368,DAVID READY,HONG KONG ; SINGAPORE,TOLKIEN,31
76937,DAVID VASSER,Q28661196,DAVID DOLANSKY,HONG KONG ; SINGAPORE,Q104896409,0
76937,DAVID VASSER,Q95468511,DAVID VIKTORA,HONG KONG ; SINGAPORE,Q104893592,0
76937,DAVID VASSER,Q11774393,DAVID PRACHAR,HONG KONG ; SINGAPORE,LITTLE KNIGHTS TALE,37
76937,DAVID VASSER,Q966754,IVAN PASSER,HONG KONG ; SINGAPORE,BORN TO WIN,47
76937,DAVID VASSER,Q56257043,DAVID PLOYHAR,HONG KONG ; SINGAPORE,SNOW DRAGON,47
76937,DAVID VASSER,Q1177008,DAVID VYBORNY,HONG KONG ; SINGAPORE,Q104896438,0
76937,DAVID VASSER,Q11774418,DAVID VAVRA,HONG KONG ; SINGAPORE,EYE ABOVE PRAGUE,34
76937,DAVID VASSER,Q743629,DAVID MORAVEC,HONG KONG ; SINGAPORE,Q104896438,0
76937,DAVID VASSER,Q67206355,DAVID VIGNER,HONG KONG ; SINGAPORE,Q104895136,0
76937,DAVID VASSER,Q3018364,DAVID MARSAIS,HONG KONG ; SINGAPORE,MARIAGE BLANC POUR TOUS,33
76937,DAVID VASSER,Q333118,DAVID ICKE,HONG KONG ; SINGAPORE,Q104896496,0
76937,DAVID VASSER,Q11774363,DAVID KRAUS,HONG KONG ; SINGAPORE,WOMEN ON THE RUN,40
76937,DAVID VASSER,Q32993856,DAVID VONDRACEK,HONG KONG ; SINGAPORE,LOVE IN THE GRAVE,33
76937,DAVID VASSER,Q59258153,DAVID SIR,HONG KONG ; SINGAPORE,THE PRAGUE ORGY,35
76937,DAVID VASSER,Q11774361,DAVID KOLLER,HONG KONG ; SINGAPORE,"JSEM SLAVNA, TAK AKORAT",29
76937,DAVID VASSER,Q95905008,DAVID VOBORSKY,HONG KONG ; SINGAPORE,THE SCENT OF ORANGES,46
76937,DAVID VASSER,Q370918,KEITH DAVID,HONG KONG ; SINGAPORE,VANISHING POINT,47
76937,DAVID VASSER,Q314342,DAVID O. RUSSELL,HONG KONG ; SINGAPORE,SPANKING THE MONKEY,47
76937,DAVID VASSER,Q11774357,DAVID JARAB,HONG KONG ; SINGAPORE,HEAD HANDS HEART,34
76937,DAVID VASSER,Q11774414,DAVID VEJRAZKA,HONG KONG ; SINGAPORE,MALOSTRANSKE HUMORESKY,39
76937,DAVID VASSER,Q106259510,DAVID HORVATH,HONG KONG ; SINGAPORE,Q104896951,0
76937,DAVID VASSER,Q95685808,IVANA DAVIDOVA,HONG KONG ; SINGAPORE,THE SHUTKA BOOK OF RECORDS,31
76937,DAVID VASSER,Q17312118,DAVID RADOK,HONG KONG ; SINGAPORE,Q104897230,0
76937,DAVID VASSER,Q5239898,DAVID SMITH,HONG KONG ; SINGAPORE,THE WISHING RING MAN,46
76937,DAVID VASSER,Q201927,DAVID HASSELHOFF,HONG KONG ; SINGAPORE,DANCING NINJA,44
76937,DAVID VASSER,Q373989,DAVID PAYMER,HONG KONG ; SINGAPORE,STATE AND MAIN,42
76937,DAVID VASSER,Q102899940,DAVID ZIEGELBAUER,HONG KONG ; SINGAPORE,Q104896830,0
76937,DAVID VASSER,Q18325889,DAVID ZELLNER,HONG KONG ; SINGAPORE,"KUMIKO, THE TREASURE HUNTER",40
76937,DAVID VASSER,Q2812455,LEE DAVID,HONG KONG ; SINGAPORE,HYPNOSIS,37
76937,DAVID VASSER,Q101081610,DAVID SCHNEIDER,HONG KONG ; SINGAPORE,YOUNG WINE,34
76937,DAVID VASSER,Q95152137,DAVID LANKA,HONG KONG ; SINGAPORE,Q104896834,0
76937,DAVID VASSER,Q102361991,MARTIN DAVIDEK,HONG KONG ; SINGAPORE,THE DON JUANS,38
76937,DAVID VASSER,Q270178,DAVID KOEPP,HONG KONG ; SINGAPORE,STIR OF ECHOES,48
76937,DAVID VASSER,Q104127941,DAVID VACKE,HONG KONG ; SINGAPORE,Q104897917,0
76937,DAVID VASSER,Q107645945,DAVID UZSAK,HONG KONG ; SINGAPORE,Q104897955,0
76937,DAVID VASSER,Q64350350,DAVID A. WEINER,HONG KONG ; SINGAPORE,IN SEARCH OF DARKNESS,35
