acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
77127,RICHARD CAMPBELL,Q56215702,MICHAEL CAMPBELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,D-DAY ASSAULT ON FORTRESS EUROPE,37
77127,RICHARD CAMPBELL,Q193482,NEVE CAMPBELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,CHURCHILL: THE HOLLYWOOD YEARS,41
77127,RICHARD CAMPBELL,Q6108639,RICHARD GOMEZ,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE LOVE AFFAIR,31
77127,RICHARD CAMPBELL,Q3430229,RICARDO COSTA,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,"PITOES, A VILLAGE OF BARROSO",39
77127,RICHARD CAMPBELL,Q5592226,GRAEME CAMPBELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,BLOOD RELATIONS,31
77127,RICHARD CAMPBELL,Q7176561,PETER REICHHARDT,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,MIG OG MIN LILLEBROR OG STORSMUGLERNE,37
77127,RICHARD CAMPBELL,Q7324736,RICHARD CHIZMAR,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,LAKE EFFECT,22
77127,RICHARD CAMPBELL,Q295847,RICHARD CHAMBERLAIN,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE MUSIC LOVERS,43
77127,RICHARD CAMPBELL,Q167106,MARIE RICHARDSON,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,MURDER AT THE SAVOY,38
77127,RICHARD CAMPBELL,Q28724515,RICHARD OH,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,27 STEPS OF MAY,31
77127,RICHARD CAMPBELL,Q40035,RICHARD LINKLATER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,IT'S IMPOSSIBLE TO LEARN TO PLOW BY READING BOOKS,39
77127,RICHARD CAMPBELL,Q315243,PIERRE RICHARD,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE LOVERS OF MONTPARNASSE,46
77127,RICHARD CAMPBELL,Q95148728,RICHARD FIALA,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,DONT STOP,23
77127,RICHARD CAMPBELL,Q3430559,RICHARD BOUTET,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE BALLAD OF HARD TIMES,56
77127,RICHARD CAMPBELL,Q121175,RICHARD ANGST,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE CURSE OF THE HIDDEN VAULT,49
77127,RICHARD CAMPBELL,Q1333118,RICHARD AYOADE,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE ELECTRICAL LIFE OF LOUIS WAIN,47
77127,RICHARD CAMPBELL,Q1342829,RICHARD HEINBERG,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,PLANET OF THE HUMANS,34
77127,RICHARD CAMPBELL,Q7322780,RICARDO PREVE,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE PATAGONIAN BONES,34
77127,RICHARD CAMPBELL,Q48410,RICHARD GERE,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,DR. T & THE WOMEN,38
77127,RICHARD CAMPBELL,Q2150117,RICHARD LOWENBEIN,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE DIADEM OF THE CZARINA,43
77127,RICHARD CAMPBELL,Q1373537,RICHARD MULLER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,RIVERS OF BABYLON,33
77127,RICHARD CAMPBELL,Q70662,RICHARD EICHBERG,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,IN THE ECSTASY OF BILLIONS,49
77127,RICHARD CAMPBELL,Q95401096,RICHARD NEMEC,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,PROTECTOR,19
77127,RICHARD CAMPBELL,Q78874,RICHARD OSWALD,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE TRANSFORMATION OF DR. BESSEL,48
77127,RICHARD CAMPBELL,Q105918,RICHARD HAUSSLER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE CLOISTER OF MARTINS,45
77127,RICHARD CAMPBELL,Q3310689,MICHEL RICAUD,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,DU BOUDOIR AU TROTTOIR,36
77127,RICHARD CAMPBELL,Q82238,CLIFF RICHARD,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THUNDERBIRDS ARE GO,32
77127,RICHARD CAMPBELL,Q95371300,RICHARD MASKA,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,CONCERT AT THE END OF SUMMER,36
77127,RICHARD CAMPBELL,Q282033,MARTIN CAMPBELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE LEGEND OF ZORRO,38
77127,RICHARD CAMPBELL,Q60884706,RICHARD LAVOIE,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,RURAL ROUTE 5,25
77127,RICHARD CAMPBELL,Q2699786,COLIN CAMPBELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,IN THE DAYS OF THE THUNDERING HERD,44
77127,RICHARD CAMPBELL,Q28949374,RICHARD LABUDA,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE HOUSE,26
77127,RICHARD CAMPBELL,Q102362594,PAVEL RICHTA,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,MENANDROS & THAIS,31
77127,RICHARD CAMPBELL,Q109685585,JAMES PICARD,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,NUMBER,12
77127,RICHARD CAMPBELL,Q2413003,MICHAEL ABELS,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,BAD EDUCATION,25
77127,RICHARD CAMPBELL,Q1989397,DOUGLAS CAMPBELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,OEDIPUS REX,25
77127,RICHARD CAMPBELL,Q436861,KELLY REICHARDT,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,RIVER OF GRASS,28
77127,RICHARD CAMPBELL,Q18637425,RICHARD GRAY,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,ROBERT THE BRUCE,33
77127,RICHARD CAMPBELL,Q553037,RICHARD BREMMER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE GIRL WITH BRAINS IN HER FEET,42
77127,RICHARD CAMPBELL,Q1370525,KAREEM CAMPBELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,20 SHOT SEQUENCE,23
77127,RICHARD CAMPBELL,Q4225064,RICHARD COBBOLD,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE ROMANTIC STORY OF MARGARET CATCHPOLE,38
77127,RICHARD CAMPBELL,Q89883,FRIDA RICHARD,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE FLOWER WOMAN OF POTSDAM SQUARE,49
77127,RICHARD CAMPBELL,Q5965577,RICHARD LUND,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE CONFLICTS OF LIFE,40
77127,RICHARD CAMPBELL,Q38051190,RICHARD LUND,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,PANOPTA I,19
77127,RICHARD CAMPBELL,Q3430940,RICHARD L'ESTRANGE,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE CALL OF THE CUMBERLANDS,48
77127,RICHARD CAMPBELL,Q5102318,RICHARD NEILL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE ACTIVE LIFE OF DOLLY OF THE DAILIES,46
77127,RICHARD CAMPBELL,Q2567590,RICHARD ALLEN,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE TRAIL OF THE LONESOME PINE,41
77127,RICHARD CAMPBELL,Q42041863,RICHARD JAGER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,Q20495027,0
77127,RICHARD CAMPBELL,Q21793725,WEBSTER CAMPBELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE TOWER OF JEWELS,38
77127,RICHARD CAMPBELL,Q457293,RICHARD BARTHELMESS,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,SON OF THE GODS,41
77127,RICHARD CAMPBELL,Q2761863,RICHARD BENNETT,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE VALLEY OF DECISION,42
77127,RICHARD CAMPBELL,Q16157711,MAUD RICHARD,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,LE REFLET DE CLAUDE MERCOEUR,33
77127,RICHARD CAMPBELL,Q995807,RICHARD FALK,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,HARRISON AND BARRISON,34
77127,RICHARD CAMPBELL,Q21501578,JAMES CAMPBELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,TWO-BIT SEATS,32
77127,RICHARD CAMPBELL,Q90340,ELLEN RICHTER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE MOST BEAUTIFUL LEGS OF BERLIN,44
77127,RICHARD CAMPBELL,Q1039720,CARL MEINHARD,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,TEREZIN: A DOCUMENTARY FILM FROM THE JEWISH SETTLEMENT AREA,29
77127,RICHARD CAMPBELL,Q5028073,CAMPBELL GULLAN,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,TILLY OF BLOOMSBURY,38
77127,RICHARD CAMPBELL,Q3431022,RICHARD MARSH,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE BEETLE,26
77127,RICHARD CAMPBELL,Q34377674,RICHARD KUHLE,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,Q40663801,0
77127,RICHARD CAMPBELL,Q3817736,CARMEN CARBONELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE DAUGHTER OF DRACULA,42
77127,RICHARD CAMPBELL,Q46737704,MAURICE S. CAMPBELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,SHE COULDN'T HELP IT,38
77127,RICHARD CAMPBELL,Q2588661,MARGARET CAMPBELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,IN THE HEART OF A FOOL,39
77127,RICHARD CAMPBELL,Q861426,RICHARD ARLEN,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE MINE WITH THE IRON DOOR,45
77127,RICHARD CAMPBELL,Q2149062,RICHARD BERCZELLER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,SODOM AND GOMORRAH,29
77127,RICHARD CAMPBELL,Q1247808,RICHARD DAY,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE HOUND OF THE BASKERVILLES,47
77127,RICHARD CAMPBELL,Q2425613,GEORGE CAMPBELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,MONTE CRISTO,29
77127,RICHARD CAMPBELL,Q4019954,WILLIAM CAMPBELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,SCHOOLDAY LOVE,31
77127,RICHARD CAMPBELL,Q65659110,RICHARD CLEMENT HILBER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,TWO CHILDREN,25
77127,RICHARD CAMPBELL,Q5209693,DAISY CAMPBELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE WOMAN WHO DID,39
77127,RICHARD CAMPBELL,Q72214336,RICHARD JOHANSEN,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,Q33533660,0
77127,RICHARD CAMPBELL,Q3430604,RICHARD C. CURRIER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,KING OF THE ZOMBIES,41
77127,RICHARD CAMPBELL,Q3430461,RICHARD ALEXANDER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,ALL QUIET ON THE WESTERN FRONT,41
77127,RICHARD CAMPBELL,Q1302593,RICHARD CARLE,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE TRAIL OF THE LONESOME PINE,41
77127,RICHARD CAMPBELL,Q4193983,BELLA ZORICH,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE HOUSE ON TRUBNAYA,37
77127,RICHARD CAMPBELL,Q1597198,RICHARD CRAMER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE FLYING DEUCES,36
77127,RICHARD CAMPBELL,Q3699925,CYRIL RITCHARD,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE FIRST CHRISTMAS: THE STORY OF THE FIRST CHRISTMAS SNOW,42
77127,RICHARD CAMPBELL,Q3790184,RICHARD CONNELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE MOST DANGEROUS WOMAN ALIVE,46
77127,RICHARD CAMPBELL,Q1937025,RICHARD BOWMAN MYERS,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,SYNCOPATION,15
77127,RICHARD CAMPBELL,Q7327694,RICHARD MAURICE,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,ELEVEN PM,19
77127,RICHARD CAMPBELL,Q210268,RICHARD E. BYRD,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,WITH BYRD AT THE SOUTH POLE,42
77127,RICHARD CAMPBELL,Q72173011,RICHARD ARVAY,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,K. UND K. FELDMARSCHALL,28
77127,RICHARD CAMPBELL,Q7324879,RICHARD COOPER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE OFFICERS' MESS,36
77127,RICHARD CAMPBELL,Q7324974,RICHARD CROMWELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE LIVES OF A BENGAL LANCER,44
77127,RICHARD CAMPBELL,Q22212612,RICHARD POWELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,HOLLYWOOD BOULEVARD,35
77127,RICHARD CAMPBELL,Q1307719,RICHARD P. POWELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,FOLLOW THAT DREAM,39
77127,RICHARD CAMPBELL,Q87403,RICHARD EYBNER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,WHOM THE GODS LOVE,42
77127,RICHARD CAMPBELL,Q203980,RICHARD CROMWELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE LIVES OF A BENGAL LANCER,44
77127,RICHARD CAMPBELL,Q88090,RICHARD FALL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,SEHNSUCHT 202,21
77127,RICHARD CAMPBELL,Q3133034,HENRY RICHARD,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE DUCHESS OF LANGEAIS,45
77127,RICHARD CAMPBELL,Q21664872,RICHARD CAHOON,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,MEN IN HER LIFE,34
77127,RICHARD CAMPBELL,Q7324170,RICHARD BIRD,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE DOOR WITH SEVEN LOCKS,41
77127,RICHARD CAMPBELL,Q701691,RICHARD HEUBERGER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE OPERA BALL,38
77127,RICHARD CAMPBELL,Q56319339,RICHARD HARLAN,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,MOTHER GLORIA,35
77127,RICHARD CAMPBELL,Q352701,RICHARD LOO,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE STORY OF DR. WASSELL,45
77127,RICHARD CAMPBELL,Q3380634,PHILIPPE RICHARD,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE DUCHESS OF LANGEAIS,45
77127,RICHARD CAMPBELL,Q16266894,RENEE RICHARD,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,Q3561470,0
77127,RICHARD CAMPBELL,Q712472,POUL REICHHARDT,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE VIKING WATCH OF THE DANISH SEAMAN,40
77127,RICHARD CAMPBELL,Q435177,RICHARD ADDINSELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,OUT OF THE CLOUDS,46
77127,RICHARD CAMPBELL,Q1248926,RICHARD CARLYLE,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE IRON MISTRESS,30
77127,RICHARD CAMPBELL,Q6098362,IVAR CAMPBELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE BELLES OF ST. CLEMENTS,46
77127,RICHARD CAMPBELL,Q15998376,RICHARD FRYER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE VANISHING SHADOW,38
77127,RICHARD CAMPBELL,Q919750,RICHARD QUINE,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE FIENDISH PLOT OF DR. FU MANCHU,44
77127,RICHARD CAMPBELL,Q381285,RALPH RICHARDSON,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,"GREYSTOKE: THE LEGEND OF TARZAN, LORD OF THE APES",48
77127,RICHARD CAMPBELL,Q1522350,GIANCARLO CAPPELLI,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,NERO AND THE BURNING OF ROME,44
77127,RICHARD CAMPBELL,Q5028027,CAMPBELL COPELIN,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE STREETS OF LONDON,37
77127,RICHARD CAMPBELL,Q2824777,ADOLPHE BORCHARD,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,LE DESTIN FABULEUX DE DESIREE CLARY,33
77127,RICHARD CAMPBELL,Q653847,RICHARD HALLIBURTON,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,INDIA SPEAKS,25
77127,RICHARD CAMPBELL,Q461990,MRS. PATRICK CAMPBELL,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,ONE MORE RIVER,21
77127,RICHARD CAMPBELL,Q543968,RICHARD POTTIER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,SONG OF THE CLOUDS,45
77127,RICHARD CAMPBELL,Q684226,RICHARD FRASER,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,THE PICTURE OF DORIAN GRAY,40
77127,RICHARD CAMPBELL,Q3430526,RICHARD BENSON,LIZARDS OF OZ; WOMBATS: BULLDOZERS OF THE BUSH,MALEDETTO IL GIORNO CHE T'HO INCONTRATO,34
