acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
81519,MARK D'ARCY-IRVINE,Q33100687,DIVIS MAREK,IN THE BEGINNING,NEVINNE LZI,44
81519,MARK D'ARCY-IRVINE,Q6767074,MARK CIARDI,IN THE BEGINNING,THE WAY BACK,36
81519,MARK D'ARCY-IRVINE,Q109796633,ADELINE MARK,IN THE BEGINNING,TRADITIONAL MEDICINE,39
81519,MARK D'ARCY-IRVINE,Q16012835,ARCHIE MARSHEK,IN THE BEGINNING,DANCING PIRATE,53
81519,MARK D'ARCY-IRVINE,Q16013890,HARRISON MARKS,IN THE BEGINNING,THE NINE AGES OF NAKEDNESS,48
81519,MARK D'ARCY-IRVINE,Q1413561,MARK HARRIS,IN THE BEGINNING,BANG THE DRUM SLOWLY,44
81519,MARK D'ARCY-IRVINE,Q1551917,MARK IRWIN,IN THE BEGINNING,THE HANOI HILTON,56
81519,MARK D'ARCY-IRVINE,Q1366440,MARK LINN-BAKER,IN THE BEGINNING,ME AND HIM,38
81519,MARK D'ARCY-IRVINE,Q11881295,MARTTI JARVINEN,IN THE BEGINNING,THE FARMER HAS A WIFE,32
81519,MARK D'ARCY-IRVINE,Q85609,DIETMAR BAR,IN THE BEGINNING,THE BIG MAMBO,55
81519,MARK D'ARCY-IRVINE,Q21622560,MARK CARRIERE,IN THE BEGINNING,HOLLYWOOD HEARTBREAKERS,21
81519,MARK D'ARCY-IRVINE,Q6758117,MARCUS D'ARCY,IN THE BEGINNING,"TOMORROW, WHEN THE WAR BEGAN",42
81519,MARK D'ARCY-IRVINE,Q11988402,MARK AYRES,IN THE BEGINNING,THE INNOCENT SLEEP,53
81519,MARK D'ARCY-IRVINE,Q363754,MARK A.Z. DIPPE,IN THE BEGINNING,THE BOXCAR CHILDREN,46
81519,MARK D'ARCY-IRVINE,Q6766586,MARK ARCHER,IN THE BEGINNING,IN THE COMPANY OF MEN,49
81519,MARK D'ARCY-IRVINE,Q16198155,JAKE D'ARCY,IN THE BEGINNING,THE LITTLE VAMPIRE,29
81519,MARK D'ARCY-IRVINE,Q3849487,MARK HARRIS,IN THE BEGINNING,RIPPER,18
81519,MARK D'ARCY-IRVINE,Q104117568,MARK CAIRNS,IN THE BEGINNING,LIFE GOES ON,29
81519,MARK D'ARCY-IRVINE,Q540659,MARK DERWIN,IN THE BEGINNING,DIRTY DEEDS,30
81519,MARK D'ARCY-IRVINE,Q94739565,MARKO DORINGER,IN THE BEGINNING,(HALF) THE TIME OF MY LIFE,30
81519,MARK D'ARCY-IRVINE,Q6768695,MARK MACLAINE,IN THE BEGINNING,CITY RATS,24
81519,MARK D'ARCY-IRVINE,Q6767718,MARK GARDENER,IN THE BEGINNING,UPSIDE DOWN: THE CREATION RECORDS STORY,33
81519,MARK D'ARCY-IRVINE,Q95835953,MARK IRVINGSEN,IN THE BEGINNING,CHOP,10
